id_solicitante,produto_solicitado,dia_vencimento,forma_envio_solicitacao,tipo_endereco,sexo,idade,estado_civil,qtde_dependentes,grau_instrucao,nacionalidade,estado_onde_nasceu,estado_onde_reside,possui_telefone_residencial,codigo_area_telefone_residencial,tipo_residencia,meses_na_residencia,possui_telefone_celular,possui_email,renda_mensal_regular,renda_extra,possui_cartao_visa,possui_cartao_mastercard,possui_cartao_diners,possui_cartao_amex,possui_outros_cartoes,qtde_contas_bancarias,qtde_contas_bancarias_especiais,valor_patrimonio_pessoal,possui_carro,vinculo_formal_com_empresa,estado_onde_trabalha,possui_telefone_trabalho,codigo_area_telefone_trabalho,meses_no_trabalho,profissao,ocupacao,profissao_companheiro,grau_instrucao_companheiro,local_onde_reside,local_onde_trabalha
22682,1,10,internet,1,F,32,2,2,0,1,RJ,RJ,Y,22,1.0,32.0,N,1,380.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,4.0,,,289.0,289.0
22683,1,15,correio,1,M,20,1,0,0,1,GO,GO,Y,66,1.0,1.0,N,1,840.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,GO,N, ,0,11.0,2.0,11.0,,729.0,729.0
22684,7,10,internet,1,M,58,1,4,0,1,CE,CE,Y,107,1.0,13.0,N,1,351.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,,,600.0,600.0
22685,1,15,presencial,1,M,42,2,0,0,1,RJ,RJ,Y,20,1.0,22.0,N,1,900.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,,,,248.0,248.0
22686,1,15,internet,2,F,58,2,1,0,1,AM,AP,N, ,1.0,3.0,N,1,600.0,0.0,0,0,0,0,0,0,0,0.0,0,N,AP,N, ,0,,,,,689.0,689.0
22687,1,15,internet,1,F,57,2,0,0,1,PE,PE,Y,97,1.0,2.0,N,1,380.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,544.0,544.0
22688,1,25,presencial,1,F,27,6,2,0,1,BA,SP,Y,5,1.0,8.0,N,1,380.0,0.0,0,0,0,0,0,1,1,0.0,0,N, ,N, ,0,11.0,5.0,11.0,,714.0,714.0
22689,1,10,correio,1,F,32,1,0,0,1,PE,PE,Y,97,1.0,1.0,N,1,425.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,4.0,11.0,,558.0,558.0
22690,2,15,internet,1,F,29,2,0,0,1,MG,MG,Y,29,1.0,1.0,N,1,846.3,497.04,1,0,0,0,0,0,0,0.0,0,Y,MG,Y,29,0,9.0,2.0,,,321.0,321.0
22691,2,1,presencial,1,F,43,2,1,0,1,BA,BA,Y,80,1.0,40.0,N,0,350.0,0.0,0,1,0,0,0,1,1,15000.0,1,N, ,N, ,0,9.0,4.0,0.0,0.0,404.0,404.0
22692,2,5,internet,1,F,18,1,1,0,1,MG,MG,Y,33,1.0,1.0,N,1,750.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,2.0,,,377.0,377.0
22693,1,10,internet,1,M,23,1,2,0,1,RS,RS,Y,54,1.0,10.0,N,1,468.0,0.0,0,0,0,0,0,0,0,45000.0,0,Y, ,N, ,0,9.0,2.0,,,956.0,956.0
22694,1,5,internet,1,M,62,2,0,0,1,PB,RN,N, ,1.0,15.0,N,1,278.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,1.0,,,590.0,590.0
22695,1,15,internet,1,M,24,1,1,0,1,AC,AC,Y,76,1.0,,N,1,361.73,0.0,0,0,0,0,0,0,0,0.0,0,Y,AC,Y,76,0,9.0,2.0,,,699.0,699.0
22696,1,10,internet,1,M,35,1,2,0,1,PA,PA,Y,117,1.0,5.0,N,1,420.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,PA,N, ,0,9.0,2.0,,,671.0,671.0
22697,1,5,internet,1,F,44,4,0,0,1,CE,CE,Y,107,1.0,10.0,N,1,400.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,9.0,1.0,,,600.0,600.0
22698,1,10,presencial,1,F,63,2,0,0,1,PE,PE,Y,97,1.0,63.0,N,0,350.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,0.0,0.0,0.0,0.0,550.0,550.0
22699,1,25,presencial,1,M,60,2,0,0,1,PE,AL,Y,100,2.0,1.0,N,0,1711.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,1.0,0.0,0.0,570.0,570.0
22700,1,20,internet,1,F,26,1,1,0,1,PR,PR,Y,44,1.0,0.0,N,1,397.11,100.0,0,0,0,0,0,0,0,0.0,0,N, ,Y,44,0,9.0,5.0,,,873.0,873.0
22701,2,15,presencial,1,F,40,5,0,0,1,PE,PE,Y,97,1.0,2.0,N,0,596.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,PE,Y,97,0,9.0,2.0,0.0,0.0,555.0,555.0
22702,1,10,presencial,1,M,53,2,5,0,1,RS,RS,Y,58,1.0,20.0,N,0,405.0,0.0,0,0,0,0,0,1,1,0.0,1,Y, ,N, ,0,9.0,2.0,0.0,0.0,960.0,960.0
22703,7,5,presencial,1,M,58,2,0,0,1,BA,BA,Y,86,5.0,1.0,N,1,1470.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,11.0,,486.0,486.0
22704,1,10,internet,1,F,42,1,0,0,1,AC,AC,Y,76,1.0,4.0,N,1,1019.38,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,2.0,,,699.0,699.0
22705,1,5,presencial,1,F,27,6,1,0,1,RN,RN,Y,105,1.0,6.0,N,0,280.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,2.0,4.0,0.0,0.0,590.0,590.0
22706,1,20,internet,1,F,25,1,0,0,1,PE,PE,Y,97,1.0,1.0,N,1,900.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,2.0,,,547.0,547.0
22707,1,15,internet,1,M,61,2,0,0,1,RS,RS,Y,62,1.0,12.0,N,1,380.0,400.0,0,0,0,0,0,0,0,45000.0,0,N, ,N, ,0,9.0,1.0,,,987.0,987.0
22708,7,10,internet,1,M,76,2,0,0,1,RN,MT,Y,71,1.0,30.0,N,1,350.0,0.0,0,0,0,0,0,0,0,22000.0,0,N, ,N, ,0,,1.0,,3.0,780.0,780.0
22709,1,1,presencial,1,F,51,2,0,0,1,SP,SP,Y,10,1.0,0.0,N,0,500.0,0.0,1,1,1,0,0,1,1,0.0,1,N, ,N, ,0,2.0,4.0,0.0,0.0,114.0,114.0
22710,1,10,presencial,1,M,46,6,0,0,1,RS,RS,Y,58,1.0,14.0,N,0,580.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,RS,Y,58,0,9.0,2.0,0.0,0.0,962.0,962.0
22711,1,10,internet,1,F,33,2,2,0,1,PI,PI,Y,110,,3.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,16.0,5.0,9.0,3.0,642.0,642.0
22712,1,5,internet,1,M,24,1,0,0,1,RS,RS,Y,54,1.0,4.0,N,1,539.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,RS,Y,54,0,9.0,2.0,,,932.0,932.0
22713,1,25,presencial,1,F,28,1,0,0,1,PE,PE,Y,97,1.0,0.0,N,1,350.0,0.0,1,1,0,0,0,1,1,15000.0,1,N, ,N, ,0,0.0,0.0,0.0,0.0,542.0,542.0
22714,1,15,internet,1,F,53,3,0,0,1,RS,RS,Y,61,1.0,7.0,N,1,1132.02,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,1.0,,,990.0,990.0
22715,1,25,internet,1,M,38,1,0,0,1,PR,PR,Y,43,1.0,5.0,N,1,1200.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,867.0,867.0
22716,1,10,presencial,1,F,54,2,0,0,1,RS,RS,Y,58,1.0,25.0,N,0,1200.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,11.0,4.0,0.0,0.0,960.0,960.0
22717,1,10,presencial,1,M,41,2,2,0,1,PR,PR,Y,40,1.0,8.0,N,0,965.0,0.0,0,0,0,0,0,1,1,50000.0,1,N, ,N, ,0,0.0,1.0,0.0,0.0,818.0,818.0
22718,1,5,internet,1,M,28,1,0,0,1,RS,RS,Y,61,1.0,17.0,N,1,919.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,RS,Y,61,0,9.0,2.0,,,995.0,995.0
22719,1,25,internet,1,F,24,2,2,0,1,MA,PA,Y,120,1.0,1.0,N,1,250.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,9.0,4.0,,,684.0,684.0
22720,1,15,presencial,1,M,59,2,5,0,1,TO,TO,Y,68,1.0,17.0,N,1,901.0,0.0,0,0,0,0,0,0,0,0.0,0,N,TO,N, ,0,9.0,1.0,,,778.0,778.0
22721,1,10,internet,1,M,45,2,1,0,1,BA,BA,Y,81,1.0,2.0,N,1,760.0,0.0,1,0,0,0,0,0,0,0.0,0,Y,BA,Y,81,0,9.0,2.0,,,413.0,413.0
22722,1,10,presencial,1,F,57,2,7,0,1,BA,RJ,Y,20,1.0,8.0,N,0,500.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,2.0,4.0,0.0,0.0,230.0,230.0
22723,1,10,internet,1,F,35,2,1,0,1,RN,RN,Y,105,1.0,6.0,N,1,1800.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,5.0,,,591.0,591.0
22724,1,10,internet,1,F,28,2,3,0,1,TO,SP,Y,10,1.0,14.0,N,1,450.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,113.0,113.0
22725,1,10,internet,1,M,26,1,0,0,1,SP,RS,Y,54,1.0,12.0,N,1,609.0,0.0,0,1,0,0,0,0,0,0.0,0,Y,RS,Y,54,0,9.0,2.0,,,914.0,914.0
22726,1,1,internet,1,F,47,7,0,0,1,RN,RN,Y,105,1.0,5.0,N,1,1400.0,0.0,1,1,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,2.0,,,590.0,590.0
22727,1,10,correio,1,F,49,5,2,0,1,SP,SP,Y,5,1.0,1.0,N,1,816.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,11.0,5.0,11.0,,133.0,133.0
22728,1,25,internet,1,M,34,2,1,0,1,SP,SP,Y,5,2.0,1.0,N,1,575.0,0.0,0,1,0,0,0,0,0,0.0,0,Y,SP,Y,5,0,9.0,2.0,,,577.0,577.0
22729,1,10,presencial,1,F,40,1,4,0,0, ,MG,Y,32,1.0,0.0,N,1,425.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,MG,Y,32,0,9.0,2.0,11.0,0.0,387.0,387.0
22730,1,15,internet,1,M,30,2,0,0,1,PE,PE,Y,97,1.0,5.0,N,1,430.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,9.0,2.0,,,559.0,559.0
22731,1,10,internet,1,F,39,1,0,0,1,PE,PE,Y,97,1.0,20.0,N,1,502.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,5.0,,,507.0,507.0
22732,1,10,presencial,1,F,70,2,1,0,0, ,RJ,Y,20,1.0,0.0,N,1,272.0,0.0,0,1,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,1.0,11.0,0.0,217.0,217.0
22733,1,5,internet,1,M,50,1,0,0,1,CE,CE,Y,107,1.0,1.0,N,1,704.0,0.0,1,1,0,0,0,0,0,0.0,0,Y,CE,Y,107,0,9.0,2.0,,,619.0,619.0
22734,1,10,presencial,1,M,25,0,0,0,0, ,SP,N, ,1.0,0.0,N,1,335.0,0.0,0,0,0,0,0,1,1,0.0,1,Y, ,Y,12,0,9.0,2.0,11.0,0.0,172.0,172.0
22735,1,10,internet,1,F,36,2,0,0,1,RJ,RJ,Y,22,1.0,4.0,N,1,443.37,0.0,0,0,0,0,0,0,0,0.0,0,Y,RJ,N, ,0,9.0,5.0,,,286.0,286.0
22736,1,10,presencial,1,M,39,2,0,0,1,SP,SP,Y,14,1.0,12.0,N,0,560.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,2.0,0.0,0.0,159.0,159.0
22737,2,15,internet,1,F,18,1,1,0,1,AL,SP,Y,5,1.0,7.0,N,1,200.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,,,,686.0,686.0
22738,1,25,internet,1,F,51,2,1,0,1,PB,PB,N, ,1.0,7.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,851.0,851.0
22739,2,25,internet,1,F,61,4,0,0,1,BA,BA,Y,81,1.0,60.0,N,1,780.0,450.0,1,1,0,0,0,0,0,0.0,0,N, ,N, ,0,2.0,4.0,,,427.0,427.0
22740,1,25,presencial,1,F,61,1,0,0,1,PE,PE,Y,97,1.0,2.0,N,1,539.0,0.0,0,0,0,0,0,1,1,0.0,0,Y, ,Y,97,0,9.0,5.0,,,556.0,556.0
22741,2,5,internet,1,F,65,4,0,0,1,CE,CE,N, ,0.0,1.0,N,1,351.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,,,628.0,628.0
22742,1,10,presencial,1,M,57,2,1,0,1,CE,CE,Y,107,1.0,10.0,N,1,1144.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,CE,Y,107,0,9.0,5.0,0.0,0.0,608.0,608.0
22743,2,10,internet,1,F,50,4,0,0,1,MG,MG,Y,33,1.0,22.0,N,1,668.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,5.0,,,371.0,371.0
22744,1,10,internet,1,M,44,2,0,0,1,PR,PR,Y,41,1.0,44.0,N,1,1425.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,PR,Y,41,0,9.0,4.0,,,850.0,850.0
22745,1,15,presencial,1,M,51,6,1,0,1,PA,AP,Y,123,1.0,10.0,N,1,769.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,AP,Y,123,0,9.0,2.0,0.0,0.0,689.0,689.0
22746,1,15,presencial,1,M,19,1,0,0,1,PA,PA,Y,120,4.0,6.0,N,0,500.0,0.0,0,0,0,0,0,1,1,0.0,1,Y, ,N, ,0,9.0,2.0,0.0,0.0,684.0,684.0
22747,1,15,presencial,1,M,47,1,3,0,1,BA,BA,Y,84,1.0,5.0,N,1,350.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,BA,N, ,0,9.0,2.0,0.0,0.0,458.0,458.0
22748,1,25,internet,1,F,53,2,0,0,1,CE,CE,N, ,1.0,10.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,4.0,,,619.0,619.0
22749,1,10,presencial,1,F,36,2,0,0,1,PE,SP,Y,5,1.0,3.0,N,0,682.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,5.0,0.0,0.0,714.0,714.0
22750,1,5,presencial,1,F,49,2,0,0,1,MA,MA,Y,125,1.0,23.0,N,0,1604.0,0.0,0,0,0,0,0,1,1,0.0,1,Y, ,N, ,0,0.0,0.0,0.0,0.0,650.0,650.0
22751,1,10,presencial,1,M,40,6,0,0,1,MT,MT,Y,73,1.0,5.0,N,0,780.0,0.0,1,0,0,0,0,1,1,0.0,1,N, ,Y,73,0,9.0,2.0,0.0,0.0,786.0,786.0
22752,1,10,internet,1,F,71,4,0,0,1,AM,AM,N, ,1.0,9.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,,,690.0,690.0
22753,1,15,presencial,1,F,76,4,0,0,1,SP,SP,Y,15,1.0,17.0,N,0,570.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,1.0,0.0,0.0,150.0,150.0
22754,1,20,correio,1,F,58,1,0,0,1,GO,GO,Y,66,1.0,1.0,N,1,871.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,GO,N, ,0,11.0,2.0,11.0,,728.0,728.0
22755,2,10,internet,1,F,62,2,0,0,1,CE,CE,Y,112,1.0,5.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,,,630.0,630.0
22756,1,25,internet,1,M,39,2,1,0,1,PE,PE,Y,111,1.0,17.0,N,1,600.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,4.0,,,563.0,563.0
22757,1,25,presencial,1,F,34,1,0,0,1,AL,AL,Y,100,1.0,10.0,N,0,571.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,5.0,0.0,0.0,570.0,570.0
22758,1,25,internet,1,F,33,2,0,0,1,CE,CE,Y,107,1.0,33.0,N,1,400.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,CE,Y,107,0,9.0,2.0,,,604.0,604.0
22759,1,20,internet,1,M,38,2,0,0,1,PR,PR,Y,40,1.0,30.0,N,1,403.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,PR,Y,40,0,9.0,5.0,,,828.0,828.0
22760,1,20,internet,1,F,44,2,0,0,1,PE,PE,Y,97,1.0,,N,1,800.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,4.0,,,513.0,513.0
22761,1,10,internet,1,F,68,4,1,0,1,SE,SP,Y,5,1.0,4.0,N,1,381.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,11.0,1.0,,,700.0,700.0
22762,1,20,internet,1,M,41,1,1,0,1,RS,RS,Y,54,1.0,9.0,N,1,1648.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,9.0,5.0,,,906.0,906.0
22763,1,5,internet,1,F,57,1,0,0,1,CE,CE,Y,107,0.0,0.0,N,1,300.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,605.0,605.0
22764,1,25,internet,1,M,55,1,0,0,1,PA,PA,Y,117,1.0,30.0,N,1,500.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,4.0,,,661.0,661.0
22765,1,10,presencial,1,F,48,2,0,0,1,RS,RS,N, ,1.0,20.0,N,0,360.0,0.0,1,0,0,0,0,0,0,0.0,1,Y, ,N, ,0,9.0,1.0,0.0,0.0,941.0,941.0
22766,1,15,presencial,1,F,73,1,6,0,1,PA,PA,Y,117,1.0,5.0,N,1,350.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,1.0,0.0,0.0,671.0,671.0
22767,1,5,internet,1,F,28,6,0,0,1,BA,BA,Y,90,1.0,10.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,4.0,,,450.0,450.0
22768,1,25,internet,1,M,35,2,2,0,1,BA,DF,Y,66,1.0,7.0,N,1,900.0,0.0,1,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,4.0,,,726.0,726.0
22769,1,5,internet,1,F,35,2,0,0,1,MG,MG,Y,29,1.0,,N,1,1229.64,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,338.0,338.0
22770,1,20,internet,1,M,52,2,1,0,1,MG,MT,Y,71,1.0,4.0,N,1,1000.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,3.0,,,783.0,783.0
22771,1,5,presencial,1,F,42,4,2,0,1,RS,RS,Y,54,1.0,3.0,N,1,210.0,500.0,1,0,0,0,0,1,1,30000.0,1,Y, ,N, ,0,8.0,1.0,0.0,0.0,956.0,956.0
22772,2,25,internet,1,F,38,2,3,0,1,CE,CE,Y,112,1.0,1.0,N,1,700.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,4.0,,,630.0,630.0
22773,1,5,internet,1,F,72,2,0,0,1,SC,RS,Y,54,1.0,10.0,N,1,381.0,0.0,0,1,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,9.0,2.0,911.0,911.0
22774,1,25,internet,1,F,23,2,0,0,1,RN,CE,N, ,1.0,1.0,N,1,249.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,CE,Y,107,0,9.0,2.0,,,628.0,628.0
22775,1,10,presencial,1,M,45,2,2,0,1,RS,RS,Y,54,1.0,46.0,N,0,1572.0,0.0,0,0,0,0,0,0,0,0.0,1,Y,RS,Y,54,0,9.0,2.0,0.0,0.0,915.0,915.0
22776,1,10,presencial,1,M,42,2,0,0,1,RJ,RJ,Y,22,1.0,25.0,N,0,2515.0,0.0,0,1,0,0,0,0,0,0.0,1,N, ,N, ,0,9.0,1.0,0.0,0.0,280.0,280.0
22777,1,10,presencial,1,F,45,2,1,0,1,MG,PR,Y,40,1.0,12.0,N,0,858.0,0.0,0,0,0,0,0,1,1,35000.0,1,N, ,N, ,0,0.0,2.0,0.0,0.0,818.0,818.0
22778,1,10,internet,1,F,50,1,0,0,1,BA,BA,Y,84,1.0,8.0,N,1,380.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,459.0,459.0
22779,1,25,internet,1,M,37,2,0,0,1,SP,RN,Y,105,1.0,11.0,N,1,594.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,5.0,,,591.0,591.0
22780,1,25,internet,1,F,52,2,0,0,1,CE,CE,Y,107,1.0,9.0,N,1,1200.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,617.0,617.0
22781,1,10,internet,1,F,21,1,0,0,1,CE,CE,Y,107,1.0,21.0,N,1,420.0,0.0,0,0,0,0,0,0,0,25000.0,0,N, ,N, ,0,2.0,5.0,,,616.0,616.0
22782,1,10,presencial,1,M,38,2,0,0,1,PB,PB,Y,103,1.0,10.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,,,581.0,581.0
22783,1,20,internet,1,F,74,4,0,0,1,PR,PR,Y,41,1.0,25.0,N,1,246.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,,1.0,,,850.0,850.0
22784,1,10,internet,1,M,50,1,0,0,1,BA,SP,Y,18,1.0,10.0,N,1,580.8,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,,,,,134.0,134.0
22785,1,10,internet,1,M,29,2,0,0,1,RS,RS,Y,62,2.0,0.0,N,1,739.56,0.0,0,0,0,0,0,0,0,0.0,0,Y,RS,Y,62,0,9.0,5.0,,,970.0,970.0
22786,1,15,presencial,1,M,47,2,6,0,1,SP,SP,Y,5,1.0,17.0,N,0,701.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,2.0,0.0,0.0,858.0,858.0
22787,1,5,internet,1,F,36,1,4,0,1,CE,CE,Y,107,1.0,7.0,N,1,420.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,600.0,600.0
22788,2,10,internet,1,F,28,1,0,0,1,MG,MG,Y,32,1.0,,N,1,1200.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,384.0,384.0
22789,1,25,presencial,1,M,38,2,0,0,1,PE,PE,Y,97,1.0,10.0,N,1,372.0,0.0,0,0,0,0,0,1,1,0.0,0,Y,PE,N, ,0,9.0,2.0,,,559.0,559.0
22790,1,10,internet,1,F,68,1,0,0,1,SC,RS,Y,54,1.0,3.0,N,1,530.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,,,931.0,931.0
22791,1,5,internet,1,F,54,2,0,0,1,PA,PA,Y,120,1.0,7.0,N,1,380.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,2.0,,,684.0,684.0
22792,2,15,internet,1,M,37,2,3,0,1,SP,SP,Y,18,1.0,15.0,N,1,752.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,2.0,,,131.0,131.0
22793,1,15,internet,1,F,32,2,0,0,1,BA,BA,N, ,,7.0,N,1,380.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,11.0,,,,444.0,444.0
22794,2,10,presencial,1,M,64,2,0,0,1,MG,MG,Y,32,1.0,0.0,N,0,700.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,0.0,0.0,0.0,2.0,384.0,384.0
22795,1,10,presencial,1,F,47,1,0,0,1,MG,PA,Y,117,1.0,25.0,N,1,500.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,0.0,0.0,0.0,0.0,666.0,666.0
22796,1,25,internet,1,M,26,2,0,0,1,RN,RN,Y,105,1.0,,N,1,385.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,5.0,,,591.0,591.0
22797,1,25,correio,1,M,26,6,0,0,1,CE,CE,Y,107,1.0,1.0,N,1,416.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,CE,Y,107,0,9.0,1.0,11.0,,607.0,607.0
22798,1,5,presencial,1,F,27,2,0,0,1,SP,SP,Y,15,1.0,10.0,N,0,350.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,SP,Y,15,0,9.0,2.0,0.0,0.0,156.0,156.0
22799,2,15,internet,1,F,37,2,2,0,1,PB,CE,N, ,1.0,5.0,N,1,2381.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,2.0,4.0,,,630.0,630.0
22800,1,5,internet,1,M,27,1,0,0,1,SP,SP,N, ,,,N,1,707.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,SP,Y,14,0,9.0,2.0,,,140.0,140.0
22801,1,15,presencial,1,F,45,2,0,0,1,MA,TO,N, ,1.0,13.0,N,0,381.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,TO,Y,68,0,9.0,2.0,0.0,0.0,778.0,778.0
22802,1,10,presencial,1,F,60,1,0,0,1,PE,PE,Y,97,1.0,25.0,N,1,450.0,0.0,1,1,0,0,0,1,1,0.0,0,N, ,N, ,0,9.0,4.0,,,510.0,510.0
22803,7,15,internet,1,F,47,2,0,0,1,SP,MT,N, ,1.0,20.0,N,1,550.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,782.0,782.0
22804,1,15,internet,1,F,48,1,0,0,1,GO,GO,Y,69,1.0,20.0,N,1,559.0,0.0,0,0,0,0,0,0,0,50000.0,0,N, ,N, ,0,9.0,4.0,,,759.0,759.0
22805,1,10,presencial,1,F,41,4,0,0,1,RJ,RJ,Y,24,1.0,7.0,N,1,750.0,400.0,0,0,0,0,0,1,1,0.0,1,N, ,Y,24,0,9.0,1.0,0.0,0.0,272.0,272.0
22806,1,5,internet,1,F,31,1,0,0,1,CE,CE,Y,107,1.0,,N,1,300.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,4.0,,,617.0,617.0
22807,1,15,presencial,1,M,37,2,2,0,1,BA,SP,Y,5,1.0,3.0,N,1,1500.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,2.0,4.0,0.0,0.0,526.0,526.0
22808,1,25,internet,1,F,29,2,0,0,1,AL,AL,Y,100,1.0,3.0,N,1,500.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,4.0,,,571.0,571.0
22809,1,20,internet,1,F,29,2,0,0,1,RJ,RJ,Y,20,1.0,8.0,N,1,530.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,2.0,4.0,,,230.0,230.0
22810,1,10,presencial,1,F,29,2,0,0,1,MG,MG,Y,32,1.0,0.0,N,0,930.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,2.0,4.0,0.0,0.0,381.0,381.0
