id_solicitante,produto_solicitado,dia_vencimento,sexo,idade,estado_civil,possui_telefone_residencial,meses_na_residencia,valor_patrimonio_pessoal_norm,profissao,ocupacao,inadimplente,idade_bin,renda_total_norm,estado_onde_nasceu,estado_onde_reside,regiao_onde_reside,regiao_onde_nasceu,origem
14821,1,10,M,65,2,N,,-0.051989890358970794,9.0,1.0,1.0,"(60, 70]",-0.056197547108296754,RS,RS,Sul,Sul,treino
14822,1,25,M,66,2,Y,,-0.051989890358970794,9.0,1.0,1.0,"(60, 70]",0.017337892902462747,BA,BA,Nordeste,Nordeste,treino
14823,1,25,M,41,2,Y,21.0,-0.051989890358970794,9.0,5.0,1.0,"(40, 50]",-0.04476450209612923,RS,RS,Sul,Sul,treino
14824,1,10,M,35,2,Y,1.0,-0.051989890358970794,9.0,2.0,0.0,"(30, 40]",-0.007035453555976388,PE,PE,Nordeste,Nordeste,treino
14825,1,20,F,44,2,Y,1.0,-0.051989890358970794,9.0,5.0,0.0,"(40, 50]",-0.056197547108296754,PE,SP,Sudeste,Nordeste,treino
14826,1,1,M,29,1,Y,6.0,0.8277451102468,12.0,2.0,0.0,"(20, 30]",-0.04095348709207339,CE,CE,Nordeste,Nordeste,treino
14827,1,10,F,68,2,N,20.0,-0.051989890358970794,,,1.0,"(60, 70]",-0.05905580836133864,MA,MA,Nordeste,Nordeste,treino
14828,1,15,F,50,1,N,10.0,-0.051989890358970794,2.0,4.0,1.0,"(40, 50]",-0.04476450209612923,CE,CE,Nordeste,Nordeste,treino
14829,1,20,F,28,2,Y,2.0,-0.051989890358970794,9.0,2.0,1.0,"(20, 30]",-0.06381957711640844,BA,BA,Nordeste,Nordeste,treino
14830,1,15,F,47,2,N,2.0,-0.051989890358970794,11.0,,0.0,"(40, 50]",-0.06575176172346475,RS,RS,Sul,Sul,treino
14831,1,10,F,28,2,Y,26.0,-0.051989890358970794,,,1.0,"(20, 30]",-0.048956618600590654,SP,SP,Sudeste,Sudeste,treino
14832,1,20,F,59,2,Y,50.0,-0.051989890358970794,9.0,5.0,0.0,"(50, 60]",-0.06381957711640844,MG,SP,Sudeste,Sudeste,treino
14833,1,15,F,31,2,Y,0.0,-0.051989890358970794,9.0,3.0,1.0,"(30, 40]",-0.054292039606268834, ,GO,Centro-Oeste,Sem estado,treino
14834,1,10,F,23,2,Y,5.0,-0.051989890358970794,9.0,5.0,0.0,"(20, 30]",-0.03523696458598962,RS,RS,Sul,Sul,treino
14835,1,25,F,33,1,Y,34.0,-0.051989890358970794,11.0,,1.0,"(30, 40]",-0.04285899459410131,SP,SP,Sudeste,Sudeste,treino
14836,1,25,F,50,2,N,5.0,-0.051989890358970794,9.0,5.0,0.0,"(40, 50]",-0.04114403784227618,AC,AC,Norte,Norte,treino
14837,1,25,F,39,2,Y,7.0,-0.051989890358970794,9.0,,1.0,"(30, 40]",-0.05124322760302416,SP,SP,Sudeste,Sudeste,treino
14838,1,10,F,52,1,Y,18.0,-0.051989890358970794,9.0,5.0,0.0,"(50, 60]",-0.054292039606268834,BA,SP,Sudeste,Nordeste,treino
14839,1,1,M,27,1,Y,2.0,-0.051989890358970794,,,0.0,"(20, 30]",0.05441716338442407,MG,RJ,Sudeste,Sudeste,treino
14840,1,15,F,18,1,Y,2.0,-0.051989890358970794,9.0,5.0,0.0,"(10, 20]",-0.05734085160951351,RS,RS,Sul,Sul,treino
14841,1,15,F,44,2,Y,0.0,-0.051989890358970794,0.0,0.0,0.0,"(40, 50]",-0.015514961940000637,MG,MG,Sudeste,Sudeste,treino
14842,1,15,F,25,2,Y,21.0,-0.051989890358970794,9.0,2.0,1.0,"(20, 30]",-0.05362511198055906,RS,RS,Sul,Sul,treino
14843,2,10,F,76,2,N,1.0,-0.051989890358970794,9.0,5.0,0.0,"(70, 80]",-0.05905580836133864,CE,CE,Nordeste,Nordeste,treino
14844,1,1,F,25,1,Y,25.0,-0.051989890358970794,,,1.0,"(20, 30]",-0.049528270851199034,RN,RN,Nordeste,Nordeste,treino
14845,1,5,F,55,4,Y,1.0,-0.051989890358970794,,,1.0,"(50, 60]",-0.0009378295494870398,PE,SP,Sudeste,Nordeste,treino
14846,1,15,F,41,4,Y,4.0,-0.051989890358970794,9.0,2.0,0.0,"(40, 50]",-0.018887710218590054,MT,GO,Centro-Oeste,Centro-Oeste,treino
14847,1,1,M,51,2,N,1.0,-0.051989890358970794,9.0,5.0,1.0,"(50, 60]",-0.04390702372021666,CE,CE,Nordeste,Nordeste,treino
14848,1,1,M,39,2,Y,1.0,-0.051989890358970794,9.0,2.0,0.0,"(30, 40]",0.4649587546963397,PE,PE,Nordeste,Nordeste,treino
14849,1,20,M,58,2,Y,1.0,-0.051989890358970794,2.0,4.0,1.0,"(50, 60]",0.07909348553568565,MG,RJ,Sudeste,Sudeste,treino
14850,1,10,F,33,2,Y,10.0,-0.051989890358970794,10.0,2.0,1.0,"(30, 40]",-0.05905580836133864,BA,BA,Nordeste,Nordeste,treino
14851,1,15,F,61,1,Y,18.0,-0.051989890358970794,2.0,0.0,0.0,"(60, 70]",5.624120316436937,PE,SP,Sudeste,Nordeste,treino
14852,1,10,F,44,1,Y,15.0,-0.051989890358970794,11.0,1.0,0.0,"(40, 50]",-0.0551495179821814, ,RN,Nordeste,Sem estado,treino
14853,1,20,M,22,1,Y,36.0,-0.051989890358970794,9.0,2.0,0.0,"(20, 30]",-0.056197547108296754,PA,PA,Norte,Norte,treino
14854,2,10,F,39,2,Y,4.0,-0.051989890358970794,2.0,4.0,1.0,"(30, 40]",-0.04238261771859433,PE,SP,Sudeste,Nordeste,treino
14855,1,25,F,64,2,Y,30.0,-0.051989890358970794,0.0,4.0,0.0,"(60, 70]",0.0028731854545688026,GO,GO,Centro-Oeste,Centro-Oeste,treino
14856,1,10,M,52,2,Y,11.0,-0.051989890358970794,9.0,2.0,1.0,"(50, 60]",-0.04809914022467809,PR,SP,Sudeste,Sul,treino
14857,2,1,F,29,1,Y,2.0,-0.051989890358970794,0.0,0.0,1.0,"(20, 30]",-0.058103054610324674,BA,BA,Nordeste,Nordeste,treino
14858,1,1,M,49,2,Y,,-0.051989890358970794,9.0,5.0,0.0,"(40, 50]",-0.020352092733898514,BA,BA,Nordeste,Nordeste,treino
14859,1,20,M,18,1,Y,10.0,-0.051989890358970794,9.0,2.0,1.0,"(10, 20]",-0.05372038735566046,BA,BA,Nordeste,Nordeste,treino
14860,7,20,F,33,1,Y,8.0,-0.051989890358970794,,,1.0,"(30, 40]",-0.006654352055570804,CE,SP,Sudeste,Nordeste,treino
14861,1,15,M,41,1,Y,,-0.051989890358970794,,,0.0,"(40, 50]",-0.056673923983803734,PE,PE,Nordeste,Nordeste,treino
14862,1,5,M,51,2,Y,10.0,-0.051989890358970794,9.0,5.0,1.0,"(50, 60]",0.03145579798498762,RJ,RJ,Sudeste,Sudeste,treino
14863,1,25,M,21,2,Y,1.0,-0.051989890358970794,9.0,5.0,1.0,"(20, 30]",-0.053815662730761854,PE,PE,Nordeste,Nordeste,treino
14864,1,10,M,30,2,Y,10.0,-0.051989890358970794,9.0,2.0,0.0,"(20, 30]",-0.051433778353226954,PE,PE,Nordeste,Nordeste,treino
14865,1,5,M,29,1,Y,15.0,1.4561272535366363,10.0,2.0,0.0,"(20, 30]",-0.04647945884795436,BA,BA,Nordeste,Nordeste,treino
14866,1,1,F,53,2,Y,0.0,-0.051989890358970794,9.0,2.0,0.0,"(50, 60]",0.027930609106235967, ,RS,Sul,Sem estado,treino
14867,1,20,F,20,1,Y,,-0.051989890358970794,9.0,,0.0,"(10, 20]",-0.057245576234412114,MA,MT,Centro-Oeste,Nordeste,treino
14868,1,10,F,32,2,N,3.0,-0.051989890358970794,9.0,2.0,1.0,"(30, 40]",-0.06219989573968471,SC,SC,Sul,Sul,treino
14869,1,5,M,58,2,Y,40.0,-0.051989890358970794,9.0,1.0,0.0,"(50, 60]",-0.05175580912106967,MG,MG,Sudeste,Sudeste,treino
14870,1,10,M,41,2,Y,15.0,-0.051989890358970794,2.0,4.0,0.0,"(40, 50]",0.03145579798498762,RJ,RJ,Sudeste,Sudeste,treino
14871,7,20,M,32,2,Y,5.0,-0.051989890358970794,9.0,2.0,0.0,"(30, 40]",-0.055721170232789774,BA,CE,Nordeste,Nordeste,treino
14872,1,25,F,22,1,Y,5.0,-0.051989890358970794,9.0,2.0,1.0,"(20, 30]",-0.03866687808963988,MA,PA,Norte,Nordeste,treino
14873,2,15,F,28,2,N,,-0.051989890358970794,9.0,2.0,0.0,"(20, 30]",-0.05905580836133864,BA,BA,Nordeste,Nordeste,treino
14874,2,5,M,39,2,Y,2.0,-0.051989890358970794,12.0,5.0,0.0,"(30, 40]",0.1345123129709147,GO,GO,Centro-Oeste,Centro-Oeste,treino
14875,1,10,M,90,1,Y,3.0,-0.051989890358970794,9.0,1.0,0.0,"(80, 90]",-0.05905580836133864,BA,BA,Nordeste,Nordeste,treino
14876,1,10,F,50,1,Y,15.0,-0.051989890358970794,9.0,4.0,0.0,"(40, 50]",-0.055244793357282794,AL,AL,Nordeste,Nordeste,treino
14877,1,1,F,33,7,Y,5.0,-0.051989890358970794,9.0,5.0,1.0,"(30, 40]",-0.01856377394324531,RJ,RS,Sul,Sudeste,treino
14878,1,20,F,44,2,Y,,-0.051989890358970794,,,0.0,"(40, 50]",-0.04476450209612923,PB,PB,Nordeste,Nordeste,treino
14879,1,1,F,24,1,Y,18.0,-0.051989890358970794,9.0,2.0,1.0,"(20, 30]",0.059276207514595274,SP,SP,Sudeste,Sudeste,treino
14880,1,25,F,35,5,Y,18.0,0.7020686815888327,11.0,5.0,1.0,"(30, 40]",-0.020945658320780214,SP,SP,Sudeste,Sudeste,treino
14881,1,15,F,46,2,Y,0.0,-0.051989890358970794,9.0,0.0,0.0,"(40, 50]",-0.06858334587147824,RN,RN,Nordeste,Nordeste,treino
14882,2,20,F,42,2,Y,2.0,-0.051989890358970794,,,1.0,"(40, 50]",0.04355577062286492,GO,TO,Norte,Centro-Oeste,treino
14883,2,10,F,34,2,N,5.0,-0.051989890358970794,9.0,2.0,1.0,"(30, 40]",-0.049528270851199034,SP,SP,Sudeste,Sudeste,treino
14884,1,15,F,43,5,Y,8.0,-0.051989890358970794,9.0,2.0,1.0,"(40, 50]",-0.0212314844460844,MT,MT,Centro-Oeste,Centro-Oeste,treino
14885,1,5,F,47,2,Y,,-0.051989890358970794,11.0,,0.0,"(40, 50]",-0.03237870333294774,AL,BA,Nordeste,Nordeste,treino
14886,1,25,F,19,1,Y,12.0,-0.051989890358970794,9.0,2.0,0.0,"(10, 20]",-0.0575314023597163,CE,CE,Nordeste,Nordeste,treino
14887,1,10,F,51,5,Y,0.0,-0.051989890358970794,0.0,0.0,0.0,"(50, 60]",-0.05905580836133864,CE,CE,Nordeste,Nordeste,treino
14888,1,5,M,24,1,Y,2.0,-0.051989890358970794,9.0,2.0,1.0,"(20, 30]",-0.05467314110667442,PA,PA,Norte,Norte,treino
14889,1,10,M,67,6,Y,4.0,-0.051989890358970794,9.0,1.0,0.0,"(60, 70]",-0.018944875443650897,RS,RS,Sul,Sul,treino
14890,1,10,M,59,2,Y,1.0,-0.051989890358970794,9.0,1.0,1.0,"(50, 60]",0.03002666735846668,SE,GO,Centro-Oeste,Nordeste,treino
14891,1,5,F,54,4,N,0.0,-0.051989890358970794,9.0,1.0,1.0,"(50, 60]",-0.02418502107422768, ,MA,Nordeste,Sem estado,treino
14892,1,25,M,46,1,Y,10.0,0.4507158242728982,9.0,1.0,1.0,"(40, 50]",-0.05905580836133864,MG,MG,Sudeste,Sudeste,treino
14893,1,10,F,46,2,N,22.0,-0.051989890358970794,9.0,4.0,1.0,"(40, 50]",0.026692029229917816,RN,RN,Nordeste,Nordeste,treino
14894,1,10,F,41,2,N,1.0,-0.051989890358970794,0.0,0.0,1.0,"(40, 50]",-0.0019858586756023966,PE,SP,Sudeste,Nordeste,treino
14895,1,10,F,50,2,Y,10.0,-0.051989890358970794,13.0,4.0,1.0,"(40, 50]",-0.06381957711640844,CE,CE,Nordeste,Nordeste,treino
14896,1,10,M,18,1,Y,18.0,-0.051989890358970794,9.0,5.0,1.0,"(10, 20]",-0.01618188956571041,SP,SP,Sudeste,Sudeste,treino
14897,1,15,F,52,2,Y,18.0,-0.051989890358970794,,,0.0,"(50, 60]",-0.0037008154274275258,BA,SP,Sudeste,Nordeste,treino
14898,1,15,F,26,2,Y,5.0,-0.051989890358970794,9.0,5.0,0.0,"(20, 30]",-0.04743221259896832,CE,GO,Centro-Oeste,Nordeste,treino
14899,1,10,F,44,2,Y,12.0,-0.051989890358970794,9.0,4.0,0.0,"(40, 50]",0.021928260474848017,BA,SP,Sudeste,Nordeste,treino
14900,1,15,M,54,2,Y,20.0,-0.051989890358970794,9.0,2.0,1.0,"(50, 60]",0.05051087300526683,AL,AL,Nordeste,Nordeste,treino
14901,1,10,M,42,2,Y,30.0,-0.051989890358970794,9.0,5.0,1.0,"(40, 50]",-0.04476450209612923,PE,PE,Nordeste,Nordeste,treino
14902,1,25,F,32,2,Y,3.0,-0.051989890358970794,9.0,2.0,1.0,"(30, 40]",-0.03523696458598962,SP,SP,Sudeste,Sudeste,treino
14903,1,15,F,20,2,Y,1.0,-0.051989890358970794,9.0,2.0,1.0,"(10, 20]",-0.0333314570839617,RN,RN,Nordeste,Nordeste,treino
14904,1,20,F,48,2,Y,0.0,-0.051989890358970794,,4.0,0.0,"(40, 50]",-0.04476450209612923,CE,CE,Nordeste,Nordeste,treino
14905,1,20,F,24,2,Y,1.0,-0.051989890358970794,,,1.0,"(20, 30]",-0.04381174834511527,PB,CE,Nordeste,Nordeste,treino
14906,1,10,F,21,6,Y,20.0,0.5763922529308655,9.0,2.0,0.0,"(20, 30]",0.020022752972820093,MT,MT,Centro-Oeste,Centro-Oeste,treino
14907,1,5,F,53,2,Y,15.0,-0.051989890358970794,9.0,5.0,0.0,"(50, 60]",-0.0018905833005010005,SE,SE,Nordeste,Nordeste,treino
14908,1,10,M,20,1,Y,18.0,-0.051989890358970794,9.0,2.0,1.0,"(10, 20]",-0.03904797959004547,SC,SC,Sul,Sul,treino
14909,1,10,F,46,2,N,13.0,-0.051989890358970794,9.0,2.0,1.0,"(40, 50]",-0.04000073334105943,RS,RS,Sul,Sul,treino
14910,1,10,F,59,7,N,40.0,-0.051989890358970794,,,0.0,"(50, 60]",-0.048600288697711436,RS,RS,Sul,Sul,treino
14911,1,15,F,37,2,Y,,-0.051989890358970794,11.0,4.0,1.0,"(30, 40]",-0.07268018700083828,AL,AL,Nordeste,Nordeste,treino
14912,1,25,M,53,2,Y,0.0,-0.051989890358970794,11.0,2.0,0.0,"(50, 60]",-0.01618188956571041, ,RS,Sul,Sem estado,treino
14913,1,25,F,37,6,Y,15.0,-0.051989890358970794,9.0,2.0,1.0,"(30, 40]",-0.041239313217377574,RJ,RJ,Sudeste,Sudeste,treino
14914,2,10,F,44,2,N,20.0,-0.051989890358970794,,,0.0,"(40, 50]",-0.05448259035647163,MG,MG,Sudeste,Sudeste,treino
14915,1,5,F,30,1,Y,3.0,-0.051989890358970794,2.0,4.0,0.0,"(20, 30]",-0.01618188956571041,SC,RS,Sul,Sul,treino
14916,1,10,F,50,1,Y,1.0,-0.051989890358970794,9.0,2.0,0.0,"(40, 50]",-0.05400621348096465,RN,RN,Nordeste,Nordeste,treino
14917,1,15,F,41,2,Y,25.0,-0.051989890358970794,0.0,0.0,1.0,"(40, 50]",-0.008559859557598725,PE,PE,Nordeste,Nordeste,treino
14918,2,1,M,53,2,Y,,-0.051989890358970794,,,0.0,"(50, 60]",-0.044192849845520854,PB,PB,Nordeste,Nordeste,treino
14919,1,15,M,49,2,Y,2.0,-0.051989890358970794,9.0,2.0,1.0,"(40, 50]",0.015457156997961187,RS,RJ,Sudeste,Sul,treino
14920,1,5,M,31,2,N,15.0,0.8277451102468,9.0,2.0,0.0,"(30, 40]",-0.030759021956224007,MG,MG,Sudeste,Sudeste,treino
14921,1,20,M,24,1,Y,1.0,-0.051989890358970794,9.0,2.0,1.0,"(20, 30]",-0.054292039606268834,AP,AP,Norte,Norte,treino
14922,1,25,F,38,2,Y,30.0,-0.051989890358970794,9.0,5.0,1.0,"(30, 40]",-0.05905580836133864,PB,PB,Nordeste,Nordeste,treino
14923,1,5,F,45,1,Y,0.0,-0.051989890358970794,11.0,1.0,0.0,"(40, 50]",0.03469516073843509, ,RS,Sul,Sem estado,treino
14924,1,15,F,40,2,Y,12.0,-0.051989890358970794,,,0.0,"(30, 40]",0.09338479180089507,GO,MG,Sudeste,Centro-Oeste,treino
14925,1,10,F,38,2,N,6.0,-0.051989890358970794,9.0,2.0,1.0,"(30, 40]",-0.05050103243098429,RS,RS,Sul,Sul,treino
14926,1,5,F,29,2,Y,0.0,-0.051989890358970794,11.0,2.0,1.0,"(20, 30]",-0.06029438823765679, ,RJ,Sudeste,Sem estado,treino
14927,1,10,M,24,2,Y,1.0,-0.051989890358970794,11.0,2.0,0.0,"(20, 30]",-0.02580470245095141,PA,PA,Norte,Norte,treino
14928,7,15,F,48,7,N,19.0,-0.051989890358970794,9.0,5.0,1.0,"(40, 50]",-0.04476450209612923,MG,MG,Sudeste,Sudeste,treino
14929,2,10,F,28,2,Y,1.0,-0.051989890358970794,11.0,4.0,0.0,"(20, 30]",-0.01618188956571041,BA,MG,Sudeste,Nordeste,treino
14930,1,15,F,56,6,Y,0.0,-0.051989890358970794,9.0,1.0,0.0,"(50, 60]",-0.03676137058761196,PB,SP,Sudeste,Nordeste,treino
14931,1,15,F,19,1,Y,6.0,-0.051989890358970794,9.0,2.0,1.0,"(10, 20]",-0.01303780218736434,SP,SP,Sudeste,Sudeste,treino
14932,2,25,F,52,3,N,,-0.051989890358970794,,,1.0,"(50, 60]",-0.054292039606268834,SP,SP,Sudeste,Sudeste,treino
14933,1,20,F,51,2,Y,24.0,-0.051989890358970794,9.0,5.0,1.0,"(50, 60]",-0.05905580836133864,BA,BA,Nordeste,Nordeste,treino
14934,1,10,M,31,1,Y,0.0,-0.051989890358970794,,,0.0,"(30, 40]",-0.03390310933457008,SE,SP,Sudeste,Nordeste,treino
14935,1,20,M,41,3,Y,1.0,-0.051989890358970794,9.0,5.0,0.0,"(40, 50]",-0.009895620316520295,SP,SP,Sudeste,Sudeste,treino
14936,1,10,F,48,2,Y,40.0,-0.051989890358970794,9.0,2.0,1.0,"(40, 50]",0.0008724025774394853,RS,RS,Sul,Sul,treino
14937,1,10,F,57,7,Y,17.0,-0.051989890358970794,9.0,5.0,0.0,"(50, 60]",-0.01618188956571041,RS,RS,Sul,Sul,treino
14938,1,15,M,39,7,Y,38.0,-0.051989890358970794,,,0.0,"(30, 40]",-0.01980235381956346,SP,SP,Sudeste,Sudeste,treino
14939,2,15,F,62,4,N,12.0,-0.051989890358970794,9.0,2.0,1.0,"(60, 70]",-0.06286682336539448,RN,CE,Nordeste,Nordeste,treino
14940,1,10,F,38,2,Y,15.0,-0.051989890358970794,,2.0,0.0,"(30, 40]",-0.0076071058065847645,SP,SP,Sudeste,Sudeste,treino
14941,1,10,F,54,5,Y,30.0,-0.051989890358970794,0.0,5.0,0.0,"(50, 60]",-0.03047319583091982,MG,ES,Sudeste,Sudeste,treino
14942,1,15,F,23,1,Y,23.0,-0.051989890358970794,9.0,2.0,1.0,"(20, 30]",0.05051087300526683,GO,GO,Centro-Oeste,Centro-Oeste,treino
14943,1,15,M,29,2,Y,6.0,-0.051989890358970794,9.0,2.0,0.0,"(20, 30]",-0.04828969097488088,MS,MS,Centro-Oeste,Centro-Oeste,treino
14944,1,10,F,65,2,Y,1.0,-0.051989890358970794,9.0,1.0,1.0,"(60, 70]",-0.05896053298623724,RS,RS,Sul,Sul,treino
14945,7,10,F,63,1,Y,3.0,-0.051989890358970794,0.0,1.0,1.0,"(60, 70]",-0.025709427075850017,MG,MG,Sudeste,Sudeste,treino
14946,1,10,F,46,2,N,3.0,-0.051989890358970794,9.0,0.0,1.0,"(40, 50]",-0.052386532104240914,ES,ES,Sudeste,Sudeste,treino
14947,2,15,F,33,1,Y,1.0,-0.051989890358970794,9.0,2.0,1.0,"(30, 40]",-0.03361728320926589,BA,BA,Nordeste,Nordeste,treino
14948,1,10,F,22,2,Y,18.0,-0.051989890358970794,2.0,5.0,0.0,"(20, 30]",-0.06143769273887354,AM,AM,Norte,Norte,treino
14949,1,10,M,62,2,N,3.0,-0.051989890358970794,9.0,2.0,1.0,"(60, 70]",-0.05905580836133864,CE,CE,Nordeste,Nordeste,treino
14950,1,10,M,24,2,Y,5.0,-0.051989890358970794,9.0,2.0,0.0,"(20, 30]",-0.02732910845257375,MA,PA,Norte,Nordeste,treino
14951,1,10,F,52,2,Y,10.0,1.2047743962207018,2.0,4.0,0.0,"(50, 60]",-0.04476450209612923,SP,SP,Sudeste,Sudeste,treino
14952,1,25,F,31,2,Y,1.0,-0.051989890358970794,11.0,2.0,0.0,"(30, 40]",-0.050957401477719974,PE,PE,Nordeste,Nordeste,treino
14953,1,1,F,33,2,Y,26.0,-0.051989890358970794,8.0,4.0,0.0,"(30, 40]",-0.035427515336192414,AC,AM,Norte,Norte,treino
14954,1,25,M,30,2,Y,3.0,-0.051989890358970794,9.0,2.0,0.0,"(20, 30]",-0.05724081246565705,RJ,RJ,Sudeste,Sudeste,treino
14955,1,15,F,23,1,Y,2.0,-0.051989890358970794,9.0,2.0,0.0,"(20, 30]",-0.05825644796423793,MA,RR,Norte,Nordeste,treino
14956,1,10,F,26,2,Y,5.0,-0.051989890358970794,0.0,0.0,1.0,"(20, 30]",-0.049528270851199034,RS,RS,Sul,Sul,treino
14957,1,25,F,73,4,Y,,-0.051989890358970794,,,1.0,"(70, 80]",-0.05905580836133864,CE,CE,Nordeste,Nordeste,treino
14958,2,15,F,54,2,N,6.0,-0.051989890358970794,9.0,5.0,1.0,"(50, 60]",-0.025709427075850017,SP,SP,Sudeste,Sudeste,treino
14959,1,10,F,64,4,Y,6.0,-0.051989890358970794,9.0,1.0,0.0,"(60, 70]",0.03240855173600158,RS,RS,Sul,Sul,treino
14960,1,10,F,43,2,N,4.0,-0.051989890358970794,9.0,2.0,1.0,"(40, 50]",-0.05905580836133864,PR,SP,Sudeste,Sul,treino
14961,1,10,M,47,2,N,1.0,-0.051989890358970794,9.0,2.0,1.0,"(40, 50]",0.15474213336619413,PI,PI,Nordeste,Nordeste,treino
14962,1,15,M,43,2,Y,1.0,-0.051989890358970794,9.0,4.0,1.0,"(40, 50]",-0.020945658320780214,PE,PE,Nordeste,Nordeste,treino
14963,1,10,F,29,1,Y,1.0,-0.051989890358970794,9.0,5.0,0.0,"(20, 30]",7.700075464521254,PR,PR,Sul,Sul,treino
14964,1,5,F,45,2,Y,16.0,-0.051989890358970794,2.0,5.0,0.0,"(40, 50]",0.07909348553568565,AC,SP,Sudeste,Norte,treino
14965,1,15,F,19,1,Y,5.0,-0.051989890358970794,9.0,5.0,1.0,"(10, 20]",0.0009676779525408814,BA,SP,Sudeste,Nordeste,treino
14966,1,15,F,20,2,Y,7.0,-0.051989890358970794,9.0,2.0,1.0,"(10, 20]",-0.025709427075850017,PE,PE,Nordeste,Nordeste,treino
14967,1,15,F,56,5,Y,1.0,-0.051989890358970794,9.0,1.0,0.0,"(50, 60]",-0.04476450209612923,PA,PA,Norte,Norte,treino
14968,1,10,M,46,2,Y,2.0,-0.051989890358970794,9.0,5.0,1.0,"(40, 50]",-0.031044848081528194,AP,AP,Norte,Norte,treino
14969,1,20,F,41,1,N,18.0,1.9588329681685053,12.0,2.0,1.0,"(40, 50]",0.022881014225861977,MG,MG,Sudeste,Sudeste,treino
14970,1,15,F,53,4,Y,10.0,-0.051989890358970794,9.0,5.0,0.0,"(50, 60]",-0.0018905833005010005,SP,SP,Sudeste,Sudeste,treino
14971,1,25,F,64,2,N,9.0,-0.051989890358970794,2.0,4.0,1.0,"(60, 70]",-0.01618188956571041,CE,CE,Nordeste,Nordeste,treino
14972,7,25,F,48,1,Y,9.0,-0.051989890358970794,9.0,1.0,0.0,"(40, 50]",-0.03066374658112261,SP,SP,Sudeste,Sudeste,treino
14973,1,20,M,35,1,N,,-0.051989890358970794,11.0,2.0,1.0,"(30, 40]",-0.047527487974069714,PA,PA,Norte,Norte,treino
14974,2,5,F,52,7,N,20.0,0.7020686815888327,15.0,5.0,0.0,"(50, 60]",-0.06699891638354202,SC,SC,Sul,Sul,treino
14975,1,10,M,25,6,Y,3.0,-0.051989890358970794,,,0.0,"(20, 30]",-0.05886525761113585,CE,SP,Sudeste,Nordeste,treino
14976,1,20,F,38,2,Y,12.0,-0.051989890358970794,9.0,2.0,0.0,"(30, 40]",-0.025709427075850017,MA,MA,Nordeste,Nordeste,treino
14977,1,10,M,49,1,N,2.0,-0.051989890358970794,9.0,2.0,1.0,"(40, 50]",-0.04476450209612923,RS,RS,Sul,Sul,treino
14978,7,25,M,63,3,Y,2.0,-0.051989890358970794,,,0.0,"(60, 70]",0.24344350758559383,RS,RS,Sul,Sul,treino
14979,1,10,M,58,1,Y,,-0.051989890358970794,,,0.0,"(50, 60]",-0.058431754654424496,BA,SP,Sudeste,Nordeste,treino
14980,1,25,F,28,2,Y,10.0,-0.051989890358970794,9.0,2.0,0.0,"(20, 30]",0.029836116608263887,BA,BA,Nordeste,Nordeste,treino
14981,2,20,M,32,1,Y,3.0,-0.051989890358970794,9.0,5.0,1.0,"(30, 40]",-0.05905580836133864,RJ,BA,Nordeste,Sudeste,treino
14982,1,25,F,37,2,Y,1.0,-0.051989890358970794,11.0,4.0,1.0,"(30, 40]",-0.06381957711640844,SP,SP,Sudeste,Sudeste,treino
14983,1,25,M,34,1,Y,,-0.051989890358970794,9.0,2.0,1.0,"(30, 40]",-0.04981409697650322,AM,AM,Norte,Norte,treino
14984,1,5,F,52,2,N,8.0,-0.051989890358970794,9.0,2.0,1.0,"(50, 60]",-0.03180705108233937,PE,PE,Nordeste,Nordeste,treino
14985,1,10,M,45,2,Y,45.0,-0.051989890358970794,2.0,4.0,1.0,"(40, 50]",0.021928260474848017,PE,PE,Nordeste,Nordeste,treino
14986,1,10,M,40,2,Y,1.0,-0.051989890358970794,9.0,2.0,1.0,"(30, 40]",0.24496791358721617,AL,AL,Nordeste,Nordeste,treino
14987,1,10,M,42,1,N,5.0,-0.051989890358970794,9.0,2.0,0.0,"(40, 50]",-0.02262155216881377,PR,PR,Sul,Sul,treino
14988,1,15,M,35,2,Y,10.0,0.8277451102468,9.0,2.0,1.0,"(30, 40]",-0.05362511198055906,MG,MG,Sudeste,Sudeste,treino
14989,1,5,F,32,6,Y,5.0,-0.051989890358970794,,1.0,1.0,"(30, 40]",-0.03618971833700358,PE,PE,Nordeste,Nordeste,treino
14990,1,15,F,28,2,Y,0.0,-0.051989890358970794,9.0,2.0,0.0,"(20, 30]",-0.054292039606268834,SP,SP,Sudeste,Sudeste,treino
14991,1,10,F,31,2,N,2.0,-0.051989890358970794,9.0,2.0,0.0,"(30, 40]",0.006398374333320457,GO,GO,Centro-Oeste,Centro-Oeste,treino
14992,1,10,F,59,2,Y,0.0,-0.051989890358970794,9.0,4.0,0.0,"(50, 60]",0.08623913866829036, ,RJ,Sudeste,Sem estado,treino
14993,1,25,M,42,2,Y,6.0,-0.051989890358970794,9.0,2.0,0.0,"(40, 50]",-0.048956618600590654,CE,CE,Nordeste,Nordeste,treino
14994,1,10,F,55,2,N,5.0,-0.051989890358970794,9.0,1.0,0.0,"(50, 60]",0.06727933902311255,AC,AC,Norte,Norte,treino
14995,1,10,M,62,2,Y,5.0,-0.051989890358970794,,1.0,1.0,"(60, 70]",-0.04390702372021666,SP,SP,Sudeste,Sudeste,treino
