id_solicitante,produto_solicitado,dia_vencimento,forma_envio_solicitacao,tipo_endereco,sexo,idade,estado_civil,qtde_dependentes,grau_instrucao,nacionalidade,estado_onde_nasceu,estado_onde_reside,possui_telefone_residencial,codigo_area_telefone_residencial,tipo_residencia,meses_na_residencia,possui_telefone_celular,possui_email,renda_mensal_regular,renda_extra,possui_cartao_visa,possui_cartao_mastercard,possui_cartao_diners,possui_cartao_amex,possui_outros_cartoes,qtde_contas_bancarias,qtde_contas_bancarias_especiais,valor_patrimonio_pessoal,possui_carro,vinculo_formal_com_empresa,estado_onde_trabalha,possui_telefone_trabalho,codigo_area_telefone_trabalho,meses_no_trabalho,profissao,ocupacao,profissao_companheiro,grau_instrucao_companheiro,local_onde_reside,local_onde_trabalha,inadimplente
8160,1,10,presencial,1,F,36,2,0,0,1,MT,MT,Y,71,1.0,8.0,N,0,350.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,2.0,4.0,0.0,0.0,781.0,781.0,0
8161,1,15,internet,1,F,28,2,0,0,1,RS,RS,Y,54,1.0,11.0,N,1,800.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,4.0,,,948.0,948.0,0
8162,1,25,internet,1,F,36,2,0,0,1,BA,BA,Y,86,1.0,4.0,N,1,1100.0,0.0,1,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,440.0,440.0,0
8163,1,20,internet,1,M,25,1,0,0,1,RS,RS,Y,58,1.0,8.0,N,1,491.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,5.0,,,960.0,960.0,0
8164,1,15,internet,1,M,32,2,0,0,1,MS,MS,Y,75,1.0,10.0,N,1,800.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,MS,Y,75,0,9.0,5.0,,,790.0,790.0,1
8165,1,10,internet,1,M,62,5,0,0,1,PI,PI,Y,110,1.0,2.0,N,1,3895.0,0.0,1,1,0,0,0,1,1,0.0,0,N, ,N, ,0,,1.0,9.0,4.0,642.0,642.0,0
8166,2,25,internet,1,M,24,1,0,0,1,CE,CE,Y,112,1.0,1.0,N,1,700.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,5.0,,,630.0,630.0,1
8167,2,10,internet,1,F,19,1,0,0,1,MG,MG,Y,33,1.0,5.0,N,1,450.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,2.0,,,371.0,371.0,0
8168,2,10,presencial,1,F,50,2,0,0,0, ,BA,Y,81,1.0,0.0,N,1,200.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,4.0,11.0,0.0,411.0,411.0,0
8169,1,25,internet,1,F,56,1,0,0,1,AL,AL,Y,100,2.0,1.0,N,1,650.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,5.0,,,570.0,570.0,1
8170,1,10,internet,1,F,40,2,0,0,1,RS,RS,Y,54,1.0,18.0,N,1,548.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,1.0,,,931.0,931.0,0
8171,1,5,internet,1,M,61,2,0,0,1,PB,RN,N, ,1.0,8.0,N,1,1113.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,5.0,,,591.0,591.0,0
8172,1,10,presencial,1,M,45,2,1,0,1,RS,MT,Y,71,2.0,0.0,N,0,850.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,2.0,0.0,0.0,783.0,783.0,0
8173,1,5,internet,1,F,46,1,1,0,1,SC,SC,Y,50,1.0,20.0,N,1,657.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,SC,Y,50,0,9.0,2.0,,,881.0,881.0,0
8174,1,25,internet,1,M,47,2,0,0,1,CE,CE,Y,107,1.0,1.0,N,1,1200.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,9.0,5.0,,,603.0,603.0,1
8175,1,20,internet,1,F,47,2,0,0,1,BA,BA,Y,81,1.0,11.0,N,1,800.0,0.0,0,1,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,412.0,412.0,1
8176,1,10,presencial,1,F,18,1,0,0,1,PB,PB,N, ,1.0,6.0,N,0,350.0,0.0,0,1,0,0,0,1,1,0.0,1,Y,PB,Y,103,0,9.0,2.0,0.0,0.0,583.0,583.0,1
8177,1,25,internet,1,M,44,1,0,0,1,RS,RS,Y,54,1.0,6.0,N,1,425.63,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,4.0,,,948.0,948.0,1
8178,1,15,presencial,1,M,55,2,0,0,1,RS,RS,Y,54,1.0,20.0,N,0,971.0,0.0,0,0,0,0,0,0,0,38000.0,1,N, ,N, ,0,0.0,1.0,0.0,0.0,941.0,941.0,0
8179,2,10,internet,1,F,31,1,0,0,1,ES,ES,Y,25,1.0,7.0,N,1,479.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,ES,Y,25,0,9.0,2.0,,,291.0,291.0,1
8180,1,5,internet,1,F,64,2,0,0,1,RJ,RN,Y,105,1.0,1.0,N,1,334.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,11.0,,590.0,590.0,0
8181,1,5,presencial,1,F,77,4,1,0,1,RS,RS,N, ,1.0,1.0,N,1,355.0,0.0,0,0,0,0,0,1,1,0.0,1,Y, ,N, ,0,9.0,1.0,0.0,0.0,650.0,650.0,0
8182,1,10,internet,1,F,35,2,0,0,1,AL,SP,Y,5,5.0,,N,1,300.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,770.0,770.0,1
8183,1,25,internet,1,F,28,2,0,0,1,MT,MT,N, ,1.0,,N,1,550.0,0.0,1,0,0,0,0,0,0,0.0,0,Y,MT,Y,71,0,9.0,2.0,,,781.0,781.0,1
8184,7,10,presencial,1,M,34,2,3,0,1,SP,SP,Y,5,1.0,2.0,N,1,1785.0,0.0,1,0,0,0,0,0,0,0.0,1,Y,SP,Y,5,0,9.0,2.0,0.0,0.0,382.0,382.0,1
8185,1,15,internet,1,F,64,1,0,0,1,PE,PE,Y,97,1.0,33.0,N,1,381.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,513.0,513.0,0
8186,1,10,presencial,1,M,40,2,0,0,1,MT,MT,Y,71,1.0,10.0,N,0,500.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,MT,Y,71,0,9.0,2.0,0.0,0.0,781.0,781.0,1
8187,1,10,presencial,1,F,62,1,0,0,1,MG,MG,Y,29,1.0,27.0,N,1,351.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,1.0,0.0,0.0,308.0,308.0,0
8188,1,10,presencial,1,F,35,1,0,0,1,PE,PE,Y,97,1.0,30.0,N,0,250.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,0.0,0.0,0.0,0.0,547.0,547.0,1
8189,1,5,internet,1,M,43,2,0,0,1,PA,PA,N, ,1.0,15.0,N,1,416.0,0.0,1,0,0,0,0,0,0,0.0,0,Y,PA,Y,117,0,9.0,2.0,,,671.0,671.0,1
8190,1,10,correio,1,F,44,2,2,0,1,SP,SP,Y,16,1.0,1.0,N,1,652.0,0.0,0,0,0,0,0,1,1,0.0,0,Y, ,Y,16,0,,,,,168.0,168.0,0
8191,1,20,internet,1,M,32,2,0,0,1,RJ,RJ,Y,24,1.0,10.0,N,1,480.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,RJ,Y,24,0,9.0,2.0,,,272.0,272.0,0
8192,2,10,internet,1,M,23,1,0,0,1,BA,BA,Y,84,2.0,1.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,2.0,,,458.0,458.0,1
8193,1,1,presencial,1,M,56,2,2,0,1,PR,SP,Y,5,1.0,30.0,N,1,570.0,0.0,0,0,0,0,0,1,1,0.0,0,Y, ,N, ,0,,,,,642.0,642.0,1
8194,1,10,internet,1,F,70,4,0,0,1,MA,DF,Y,66,1.0,15.0,N,1,381.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,,,706.0,706.0,0
8195,1,10,presencial,1,F,30,2,0,0,1,PE,PE,Y,97,1.0,2.0,N,0,400.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,0.0,0.0,0.0,0.0,550.0,550.0,0
8196,1,1,presencial,1,F,51,5,0,0,1,PE,PE,Y,97,1.0,9.0,N,1,500.0,0.0,0,1,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,4.0,,,547.0,547.0,1
8197,1,5,internet,1,F,47,5,0,0,1,SC,RS,Y,54,2.0,1.0,N,1,435.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,RS,Y,54,0,9.0,2.0,,,941.0,941.0,0
8198,1,15,presencial,1,F,31,1,0,0,1,AL,AL,Y,100,1.0,8.0,N,0,350.0,0.0,0,0,0,0,0,1,1,0.0,1,Y, ,Y,100,0,9.0,4.0,0.0,0.0,576.0,576.0,0
8199,1,10,internet,1,F,69,4,0,0,1,SP,SP,N, ,1.0,30.0,N,1,702.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,,,,,129.0,129.0,0
8200,1,5,internet,1,M,45,2,0,0,1,AL,AL,N, ,1.0,22.0,N,1,380.0,300.0,0,0,0,0,0,0,0,8700.0,0,N, ,N, ,0,9.0,1.0,16.0,4.0,572.0,572.0,0
8201,1,5,presencial,1,F,47,4,0,0,1,AL,PE,N, ,,,N,1,421.0,0.0,0,0,0,0,0,1,1,0.0,0,N, ,N, ,0,,,,,507.0,507.0,1
8202,2,10,presencial,1,M,41,6,4,0,1,GO,GO,Y,67,1.0,2.0,N,0,17460.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,2.0,4.0,9.0,3.0,748.0,748.0,1
8203,1,10,internet,1,M,41,2,0,0,1,DF,CE,Y,107,1.0,6.0,N,1,511.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,CE,N, ,0,9.0,2.0,,,616.0,616.0,1
8204,1,25,internet,1,F,26,2,0,0,1,CE,CE,Y,107,1.0,13.0,N,1,500.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,4.0,,,619.0,619.0,1
8205,2,10,internet,1,F,28,2,2,0,1,MG,MG,Y,32,1.0,4.0,N,1,529.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,MG,N, ,0,10.0,5.0,,,384.0,384.0,1
8206,1,25,correio,1,M,38,2,3,0,1,SP,SP,Y,12,1.0,1.0,N,1,1009.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,SP,N, ,0,9.0,2.0,11.0,,172.0,172.0,0
8207,1,15,internet,1,F,24,2,0,0,1,PB,PB,Y,103,1.0,1.0,N,1,700.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,11.0,4.0,11.0,,583.0,583.0,1
8208,1,10,presencial,1,F,40,2,0,0,1,SP,SP,Y,15,1.0,15.0,N,1,400.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,4.0,,,150.0,150.0,0
8209,7,10,presencial,1,M,62,2,2,0,1,AL,AL,Y,100,1.0,15.0,N,0,350.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,1.0,0.0,0.0,570.0,570.0,0
8210,1,15,internet,1,M,43,2,1,0,1,PE,SP,Y,5,1.0,2.0,N,1,663.0,0.0,0,1,0,0,0,0,0,0.0,0,Y,SP,N, ,0,9.0,2.0,,,488.0,488.0,1
8211,1,5,internet,1,M,71,2,1,0,1,PE,PE,N, ,1.0,20.0,N,1,2061.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,,,532.0,532.0,0
8212,1,10,internet,1,M,35,1,0,0,1,RN,RN,Y,105,1.0,10.0,N,1,700.0,0.0,1,1,0,0,0,0,0,0.0,0,Y,RN,Y,105,0,9.0,2.0,,,591.0,591.0,1
8213,1,20,internet,1,F,38,2,0,0,1,MT,MT,Y,71,1.0,2.0,N,1,724.0,0.0,0,0,0,0,0,0,0,0.0,0,N,MT,Y,71,0,2.0,4.0,,,781.0,781.0,0
8214,1,25,presencial,1,M,57,1,0,0,1,SP,SP,Y,10,1.0,0.0,N,0,1000.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,0.0,1.0,0.0,0.0,114.0,114.0,1
8215,2,15,presencial,1,M,26,2,0,0,1,CE,CE,Y,112,1.0,20.0,N,0,350.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,CE,Y,112,0,9.0,2.0,0.0,3.0,628.0,628.0,0
8216,1,10,correio,1,F,72,4,1,0,1,AC,RS,Y,58,1.0,1.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,11.0,1.0,11.0,,960.0,960.0,0
8217,1,5,internet,1,M,49,2,2,0,1,CE,CE,Y,107,1.0,8.0,N,1,700.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,4.0,,,600.0,600.0,1
8218,1,10,internet,1,F,20,3,0,0,1,PR,PR,Y,41,1.0,3.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,5.0,,,840.0,840.0,1
8219,1,10,presencial,1,F,43,1,0,0,1,SP,SP,Y,5,1.0,30.0,N,0,546.0,0.0,0,0,0,0,0,1,1,0.0,1,Y, ,Y,5,0,9.0,2.0,0.0,0.0,714.0,714.0,0
8220,1,5,internet,1,M,61,2,3,0,1,RJ,RJ,Y,22,1.0,10.0,N,1,380.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,2.0,4.0,,,289.0,289.0,0
8221,1,25,internet,1,M,34,1,0,0,1,RN,RN,Y,105,1.0,20.0,N,1,393.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,2.0,,,591.0,591.0,1
8222,1,25,presencial,1,M,45,2,0,0,1,AL,AL,Y,100,1.0,15.0,N,1,512.0,0.0,1,0,0,0,0,1,1,0.0,0,N, ,N, ,0,9.0,5.0,11.0,,570.0,570.0,1
8223,1,25,internet,1,F,29,2,0,0,1,MA,PA,Y,126,1.0,4.0,N,1,380.0,0.0,0,0,0,0,0,0,0,8000.0,0,N, ,N, ,0,9.0,2.0,,,686.0,686.0,0
8224,1,10,presencial,1,F,25,2,1,0,1,MA,MA,Y,125,1.0,8.0,N,1,400.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,2.0,,,653.0,653.0,1
8225,1,10,presencial,1,F,66,2,0,0,1,BA,BA,Y,86,5.0,45.0,N,1,620.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,1.0,0.0,0.0,486.0,486.0,0
8226,1,10,internet,1,M,30,2,0,0,1,CE,CE,N, ,1.0,9.0,N,1,360.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,CE,Y,107,0,11.0,,,3.0,617.0,617.0,0
8227,1,15,internet,1,F,29,7,3,0,1,PA,PA,Y,117,1.0,8.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,4.0,,,670.0,670.0,1
8228,1,10,internet,1,F,47,5,2,0,1,CE,CE,N, ,1.0,10.0,N,1,436.0,310.0,1,0,0,0,0,0,0,8000.0,0,Y,CE,Y,107,0,9.0,2.0,,,616.0,616.0,0
8229,1,5,internet,1,F,47,2,1,0,1,AL,AL,Y,100,1.0,1.0,N,1,2487.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,AL,Y,100,0,9.0,2.0,,,571.0,571.0,1
8230,1,20,presencial,1,F,40,1,0,0,1,RS,RS,Y,54,1.0,5.0,N,0,700.0,0.0,0,0,0,0,0,0,0,0.0,1,Y,RS,Y,54,0,9.0,2.0,0.0,0.0,917.0,917.0,1
8231,1,5,presencial,1,M,43,2,0,0,1,PE,PE,Y,97,1.0,10.0,N,0,350.0,0.0,0,1,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,1.0,0.0,0.0,510.0,510.0,1
8232,1,10,internet,1,F,18,1,0,0,1,SP,SP,Y,5,2.0,1.0,N,1,910.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,SP,Y,5,0,9.0,5.0,,,611.0,611.0,0
8233,1,10,internet,1,F,50,4,0,0,1,PE,PE,Y,97,1.0,10.0,N,1,700.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,,,535.0,535.0,0
8234,1,25,presencial,1,M,34,6,0,0,1,AL,SP,Y,5,1.0,5.0,N,1,600.0,0.0,0,0,0,0,0,1,1,0.0,0,Y, ,Y,5,0,9.0,5.0,11.0,,719.0,719.0,0
8235,1,15,correio,1,F,49,4,0,0,1,PE,PE,Y,97,,0.0,N,1,296.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,11.0,5.0,11.0,,547.0,547.0,0
8236,1,15,presencial,1,F,47,5,0,0,1,AL,AL,Y,100,1.0,8.0,N,0,350.0,0.0,0,1,0,0,0,1,1,40000.0,1,N, ,N, ,0,9.0,4.0,0.0,0.0,573.0,573.0,1
8237,1,1,internet,1,F,66,4,0,0,1,PB,RJ,Y,20,1.0,20.0,N,1,280.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,,,244.0,244.0,1
8238,1,20,internet,1,F,20,1,0,0,1,BA,BA,Y,86,,,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,444.0,444.0,1
8239,1,25,presencial,1,M,58,2,0,0,1,CE,CE,Y,107,1.0,35.0,N,0,900.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,4.0,0.0,0.0,607.0,607.0,1
8240,1,20,internet,1,F,31,2,2,0,1,BA,GO,Y,67,1.0,7.0,N,1,351.0,0.0,1,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,5.0,,,747.0,747.0,1
8241,1,5,presencial,1,F,67,2,0,0,1,PB,PB,Y,103,1.0,25.0,N,0,350.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,0.0,0.0,0.0,581.0,581.0,0
8242,1,10,internet,1,F,24,2,0,0,1,PE,PE,Y,97,1.0,3.0,N,1,830.0,0.0,0,1,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,4.0,,,543.0,543.0,0
8243,1,25,correio,1,F,45,1,3,0,1,TO,TO,Y,68,1.0,1.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,11.0,2.0,11.0,,777.0,777.0,1
8244,1,10,internet,1,F,41,2,2,0,1,RS,RS,N, ,1.0,10.0,N,1,650.0,0.0,0,0,0,0,0,0,0,35000.0,0,N, ,N, ,0,2.0,5.0,,,948.0,948.0,1
8245,1,15,presencial,1,F,59,1,0,0,1,CE,CE,Y,107,1.0,1.0,N,1,500.0,0.0,0,0,0,0,0,1,1,0.0,1,Y, ,N, ,0,2.0,4.0,0.0,0.0,607.0,607.0,0
8246,1,15,correio,1,M,42,2,2,0,1,PA,PA,N, ,1.0,1.0,N,1,615.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,9.0,2.0,11.0,,684.0,684.0,0
8247,1,10,presencial,1,F,18,1,0,0,1,AL,AL,Y,100,1.0,4.0,N,1,350.0,350.0,0,0,0,0,0,1,1,0.0,1,Y,AL,Y,100,0,9.0,5.0,0.0,0.0,576.0,576.0,0
8248,1,10,correio,1,F,44,2,4,0,1,BA,BA,Y,86,1.0,1.0,N,1,1127.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,BA,N, ,0,9.0,2.0,11.0,,443.0,443.0,0
8249,1,5,internet,1,F,68,4,0,0,1,PE,PE,N, ,1.0,,N,1,1067.75,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,9.0,1.0,,,545.0,545.0,1
8250,1,25,internet,1,M,32,2,1,0,1,RN,RN,Y,105,1.0,1.0,N,1,453.2,0.0,1,0,0,0,0,0,0,0.0,0,Y,RN,Y,105,0,9.0,2.0,,,591.0,591.0,1
8251,1,20,internet,1,M,44,1,2,0,1,RS,RS,Y,54,1.0,14.0,N,1,806.35,0.0,0,0,0,0,0,0,0,0.0,0,Y,RS,Y,54,0,9.0,,,,925.0,925.0,1
8252,1,5,internet,1,M,23,2,0,0,1,SC,SC,Y,52,1.0,1.0,N,1,434.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,9.0,2.0,,,895.0,895.0,0
8253,1,15,internet,1,M,48,2,3,0,1,AM,AM,Y,118,1.0,30.0,N,1,2597.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,AM,Y,118,0,7.0,5.0,,,690.0,690.0,1
8254,2,15,internet,1,F,40,1,1,0,1,SP,SP,Y,10,1.0,3.0,N,1,850.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,2.0,4.0,,,119.0,119.0,0
8255,1,25,presencial,1,F,64,4,2,0,1,MA,MA,Y,125,1.0,45.0,N,0,1100.0,0.0,1,0,0,0,0,1,1,0.0,1,N, ,N, ,0,11.0,1.0,0.0,0.0,650.0,650.0,0
8256,1,10,internet,1,M,40,2,0,0,1,SP,SP,Y,5,1.0,30.0,N,1,718.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,5.0,,,354.0,354.0,1
8257,1,10,presencial,1,F,62,2,1,0,1,PR,PR,Y,41,1.0,17.0,N,0,470.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,16.0,5.0,0.0,0.0,850.0,850.0,0
8258,1,10,internet,1,F,63,4,0,0,1,CE,CE,Y,107,1.0,15.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,,,604.0,604.0,0
8259,2,15,internet,1,F,39,2,2,0,1,MG,MG,Y,33,1.0,10.0,N,1,381.73,0.0,0,0,0,0,0,0,0,0.0,0,Y,MG,Y,33,0,9.0,,,,374.0,374.0,1
8260,1,15,presencial,1,F,38,5,0,0,1,SP,SP,Y,5,1.0,10.0,N,0,600.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,SP,Y,5,0,9.0,5.0,0.0,0.0,847.0,847.0,0
8261,1,10,presencial,1,M,54,2,0,0,1,MG,PR,N, ,1.0,5.0,N,1,460.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,1.0,0.0,0.0,869.0,869.0,1
8262,1,10,presencial,1,M,25,1,1,0,1,PB,DF,Y,66,1.0,9.0,N,0,381.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,Y,66,0,9.0,2.0,0.0,0.0,720.0,720.0,0
8263,1,15,internet,1,M,20,1,0,0,1,PR,PR,Y,43,1.0,20.0,N,1,437.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,PR,N, ,0,9.0,2.0,,,849.0,849.0,0
8264,1,10,presencial,1,F,69,4,0,0,1,PB,GO,N, ,1.0,20.0,N,0,350.0,0.0,0,0,0,0,0,1,1,30000.0,1,Y, ,N, ,0,9.0,1.0,0.0,0.0,755.0,755.0,1
8265,1,10,presencial,1,F,25,2,0,0,1,AL,AL,Y,100,1.0,4.0,N,0,648.0,0.0,0,0,0,0,0,1,1,0.0,1,N,AL,Y,100,0,9.0,2.0,0.0,0.0,570.0,570.0,1
8266,2,15,presencial,1,M,24,2,0,0,1,TO,TO,Y,68,1.0,,N,1,350.0,0.0,0,0,0,0,0,1,1,0.0,0,Y,TO,Y,68,0,,,,,774.0,774.0,1
8267,1,10,internet,1,F,61,1,0,0,1,BA,SP,Y,5,1.0,6.0,N,1,380.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,9.0,1.0,,,614.0,614.0,0
8268,1,15,internet,2,F,24,1,2,0,1,RS,RS,Y,58,1.0,10.0,N,1,530.52,0.0,0,0,0,0,0,0,0,0.0,0,Y,RS,N, ,0,9.0,5.0,,,960.0,960.0,1
8269,1,15,internet,1,M,43,2,2,0,1,MG,MG,Y,32,1.0,1.0,N,1,460.0,0.0,0,0,0,0,0,0,0,0.0,0,N,MG,N, ,0,11.0,1.0,11.0,,384.0,384.0,1
8270,2,5,presencial,1,M,27,2,1,0,1,ES,ES,Y,27,2.0,1.0,N,0,554.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,ES,Y,27,0,9.0,2.0,0.0,0.0,292.0,292.0,0
8271,1,10,internet,1,F,56,2,0,0,1,PR,SP,Y,5,1.0,15.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,129.0,129.0,0
8272,1,5,internet,1,M,47,2,0,0,1,RN,RN,Y,105,1.0,1.0,N,1,1000.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,,,,,596.0,596.0,1
8273,1,25,presencial,1,M,19,1,0,0,1,SP,SP,Y,5,2.0,1.0,N,1,812.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,SP,Y,5,0,9.0,2.0,0.0,0.0,614.0,614.0,1
8274,1,15,presencial,1,F,27,1,0,0,1,CE,CE,Y,112,1.0,12.0,N,0,700.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,3.0,0.0,0.0,629.0,629.0,0
8275,2,25,presencial,1,F,35,2,1,0,1,ES,ES,Y,25,2.0,1.0,N,1,410.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,2.0,0.0,0.0,291.0,291.0,1
8276,1,15,internet,1,M,34,2,2,0,1,MG,MG,Y,29,1.0,30.0,N,1,449.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,MG,Y,29,0,9.0,2.0,,,331.0,331.0,1
8277,1,15,presencial,1,M,54,2,0,0,1,RJ,RJ,Y,20,1.0,10.0,N,1,950.0,0.0,0,0,0,0,0,0,0,0.0,1,N, ,N, ,0,0.0,4.0,0.0,0.0,247.0,247.0,1
8278,7,10,internet,1,F,50,4,0,0,1,MG,MT,N, ,2.0,1.0,N,1,331.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,782.0,782.0,0
8279,1,25,presencial,1,F,24,2,2,0,1,PB,CE,Y,107,1.0,1.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,1,N, ,N, ,0,2.0,4.0,0.0,0.0,628.0,628.0,0
8280,1,1,presencial,1,F,31,1,1,0,0, ,AP,Y,123,1.0,1.0,N,1,1138.0,0.0,0,0,0,0,0,0,0,0.0,0,N,AP,N, ,0,9.0,2.0,11.0,0.0,689.0,689.0,0
8281,1,25,presencial,1,F,36,2,1,0,1,BA,SP,Y,5,1.0,15.0,N,0,1500.0,0.0,1,0,0,0,0,1,1,0.0,1,Y,SP,Y,5,0,2.0,4.0,0.0,0.0,813.0,813.0,0
8282,1,20,presencial,1,M,36,2,0,0,1,PR,SP,Y,5,1.0,0.0,N,0,650.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,2.0,0.0,0.0,750.0,750.0,1
8283,1,20,presencial,1,F,43,2,0,0,1,CE,CE,Y,107,2.0,1.0,N,1,300.0,0.0,1,0,0,0,1,1,1,0.0,1,N, ,N, ,0,2.0,5.0,0.0,0.0,603.0,603.0,1
8284,1,5,internet,1,F,18,1,0,0,1,BA,BA,Y,85,1.0,5.0,N,1,380.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,6.0,5.0,,,473.0,473.0,0
8285,1,10,presencial,1,F,54,4,5,0,1,SP,SP,Y,5,1.0,10.0,N,1,350.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,0.0,1.0,0.0,0.0,841.0,841.0,0
