Id,tipo,bairro,tipo_vendedor,quartos,suites,vagas,area_util,area_extra,diferenciais,churrasqueira,estacionamento,piscina,playground,quadra,s_festas,s_jogos,s_ginastica,sauna,vista_mar,origem,preco
6072,0,10,0,2,1,1,78,0,70,0,0,0,1,0,1,0,0,0,0,treino,370000.0
6073,0,10,0,3,1,2,100,30,54,1,0,1,0,0,0,0,0,0,0,treino,650000.0
6074,0,66,0,3,1,2,137,0,50,0,0,0,0,0,0,0,0,0,0,treino,260000.0
6075,0,10,0,3,1,2,97,0,50,0,0,0,0,0,0,0,0,0,0,treino,480000.0
6076,0,30,0,2,0,1,50,0,33,0,0,0,0,0,1,0,0,0,0,treino,350000.0
6077,0,54,1,4,2,2,118,0,66,0,0,1,0,0,0,0,0,1,0,treino,740000.0
6078,1,22,0,3,0,1,134,0,50,0,0,0,0,0,0,0,0,0,0,treino,350000.0
6079,0,10,0,4,2,4,150,0,54,1,0,1,0,0,0,0,0,0,0,treino,1180000.0
6080,0,10,0,3,1,1,137,0,70,0,0,0,1,0,1,0,0,0,0,treino,640000.0
6081,0,44,0,4,4,3,200,0,75,0,0,0,0,0,1,0,1,0,0,treino,1250000.0
6082,0,65,0,3,0,2,120,0,50,0,0,0,0,0,0,0,0,0,0,treino,255000.0
6083,0,10,0,2,1,1,45,0,54,1,0,1,0,0,0,0,0,0,0,treino,335000.0
6084,0,10,1,2,1,1,45,0,50,0,0,0,0,0,0,0,0,0,0,treino,380000.0
6086,1,37,0,5,4,2,250,0,50,0,0,0,0,0,0,0,0,0,0,treino,650000.0
6087,0,46,0,3,1,1,87,0,62,0,0,1,0,1,0,0,0,0,0,treino,440000.0
6088,0,15,0,3,1,1,62,0,54,1,0,1,0,0,0,0,0,0,0,treino,365000.0
6089,0,15,0,3,1,1,60,30,60,0,0,1,1,0,0,0,0,0,0,treino,290000.0
6090,0,22,0,3,1,1,70,0,50,0,0,0,0,0,0,0,0,0,0,treino,220000.0
6091,1,22,0,4,2,6,450,0,20,0,0,0,0,0,0,0,0,0,0,treino,730000.0
6092,0,30,0,4,1,2,167,0,77,0,0,0,0,0,1,0,0,0,0,treino,740000.0
6093,0,10,0,2,1,1,68,0,50,0,0,0,0,0,0,0,0,0,0,treino,458000.0
6094,0,5,0,3,0,1,66,6,50,0,0,0,0,0,0,0,0,0,0,treino,180000.0
6095,0,10,0,3,1,2,82,0,54,1,0,1,0,0,0,0,0,0,0,treino,685000.0
6096,0,54,0,4,3,2,145,0,54,1,0,1,0,0,0,0,0,0,0,treino,1100000.0
6097,0,65,1,2,1,1,71,52,38,0,1,0,0,0,1,0,0,0,0,treino,284000.0
6098,0,63,0,4,0,1,92,6,54,1,0,1,0,0,0,0,0,0,0,treino,630000.0
6100,0,10,0,4,2,3,124,0,54,1,0,1,0,0,0,0,0,0,0,treino,700000.0
6101,0,48,0,2,1,1,60,0,54,1,0,1,0,0,0,0,0,0,0,treino,521000.0
6102,0,10,0,3,1,2,108,0,54,1,0,1,0,0,0,0,0,0,0,treino,710000.0
6103,0,10,0,4,4,2,256,0,51,0,0,1,0,0,0,0,0,0,0,treino,680000.0
6104,0,27,0,3,1,1,63,0,69,0,0,0,1,0,0,0,1,0,0,treino,319000.0
6105,0,46,0,2,0,1,55,0,75,0,0,0,0,0,1,0,1,0,0,treino,280000.0
6107,0,10,0,4,2,2,136,0,60,0,0,1,1,0,0,0,0,0,0,treino,921000.0
6108,0,10,0,3,1,2,108,0,50,0,0,0,0,0,0,0,0,0,0,treino,630000.0
6109,0,19,1,3,1,1,52,0,50,0,0,0,0,0,0,0,0,0,0,treino,197000.0
6110,0,10,0,3,1,2,106,0,54,1,0,1,0,0,0,0,0,0,0,treino,700000.0
6111,0,38,0,3,0,1,92,0,50,0,0,0,0,0,0,0,0,0,0,treino,195000.0
6112,0,16,0,3,2,2,118,0,54,1,0,1,0,0,0,0,0,0,0,treino,750000.0
6113,0,39,0,3,1,1,127,0,77,0,0,0,0,0,1,0,0,0,0,treino,580000.0
6114,1,37,0,3,1,1,110,0,50,0,0,0,0,0,0,0,0,0,0,treino,250000.0
6115,0,15,0,3,1,2,93,0,50,0,0,0,0,0,0,0,0,0,0,treino,520000.0
6116,0,52,0,3,1,1,60,0,65,0,0,1,0,0,0,1,0,0,0,treino,320000.0
6117,0,11,0,3,3,2,126,0,54,1,0,1,0,0,0,0,0,0,0,treino,720000.0
6119,0,43,0,3,2,2,123,0,54,1,0,1,0,0,0,0,0,0,0,treino,750000.0
6120,0,25,0,3,1,2,95,0,57,0,1,1,0,0,0,0,0,0,0,treino,520000.0
6121,0,43,0,3,1,1,80,0,50,0,0,0,0,0,0,0,0,0,0,treino,240000.0
6122,0,54,0,1,0,1,33,0,54,1,0,1,0,0,0,0,0,0,0,treino,250000.0
6123,0,16,0,3,2,2,102,0,50,0,0,0,0,0,0,0,0,0,0,treino,620000.0
6124,0,10,0,3,1,1,140,0,50,0,0,0,0,0,0,0,0,0,0,treino,500000.0
6125,1,66,0,4,2,8,500,0,50,0,0,0,0,0,0,0,0,0,0,treino,1200000.0
6126,0,10,0,3,1,2,95,0,55,0,0,1,0,0,0,0,0,0,0,treino,560000.0
6127,0,38,0,2,1,1,44,0,60,0,0,1,1,0,0,0,0,0,0,treino,205000.0
6128,1,22,0,4,3,4,247,0,9,1,0,0,0,0,0,0,0,0,0,treino,1000000.0
6130,0,65,0,3,1,1,80,0,66,0,0,1,0,0,0,0,0,1,0,treino,430000.0
6132,0,15,0,3,1,1,70,0,54,1,0,1,0,0,0,0,0,0,0,treino,420000.0
6133,0,35,0,4,2,0,140,0,50,0,0,0,0,0,0,0,0,0,0,treino,950000.0
6135,0,65,0,3,1,2,87,0,54,1,0,1,0,0,0,0,0,0,0,treino,479000.0
6136,0,50,0,4,2,2,139,0,54,1,0,1,0,0,0,0,0,0,0,treino,1050000.0
6137,0,43,0,2,0,1,49,0,54,1,0,1,0,0,0,0,0,0,0,treino,350000.0
6138,0,10,0,3,1,1,100,0,27,0,0,0,0,0,1,0,0,0,0,treino,400000.0
6139,0,10,0,4,2,3,162,0,54,1,0,1,0,0,0,0,0,0,0,treino,1139000.0
6140,0,39,0,4,1,2,195,0,50,0,0,0,0,0,0,0,0,0,0,treino,1100000.0
6141,0,10,0,3,1,1,120,0,54,1,0,1,0,0,0,0,0,0,0,treino,400000.0
6142,0,10,0,3,1,2,80,0,54,1,0,1,0,0,0,0,0,0,0,treino,580000.0
6143,0,10,0,2,1,1,85,0,77,0,0,0,0,0,1,0,0,0,0,treino,410000.0
6144,0,0,0,3,1,1,82,0,54,1,0,1,0,0,0,0,0,0,0,treino,420000.0
6146,0,14,0,3,1,2,97,0,54,1,0,1,0,0,0,0,0,0,0,treino,470000.0
6147,0,36,0,3,1,0,94,0,50,0,0,0,0,0,0,0,0,0,0,treino,220000.0
6148,0,43,0,2,1,2,54,0,56,0,0,1,0,0,0,0,0,0,0,treino,314000.0
6149,0,61,0,4,4,3,208,0,54,1,0,1,0,0,0,0,0,0,0,treino,990000.0
6150,0,15,0,3,1,1,66,0,70,0,0,0,1,0,1,0,0,0,0,treino,439000.0
6151,0,25,0,2,1,0,51,0,89,0,0,0,0,0,1,0,0,1,0,treino,335000.0
6152,0,65,0,3,1,1,80,0,54,1,0,1,0,0,0,0,0,0,0,treino,460000.0
6153,0,15,0,3,1,1,79,0,60,0,0,1,1,0,0,0,0,0,0,treino,440000.0
6154,0,10,0,4,3,2,167,0,66,0,0,1,0,0,0,0,0,1,0,treino,1000000.0
6155,0,63,0,3,2,2,132,0,50,0,0,0,0,0,0,0,0,0,0,treino,880000.0
6156,0,10,0,4,2,2,137,0,52,0,0,1,0,1,0,0,0,0,0,treino,950000.0
6157,0,10,0,3,1,2,91,0,54,1,0,1,0,0,0,0,0,0,0,treino,650000.0
6158,0,58,0,1,1,1,43,0,54,1,0,1,0,0,0,0,0,0,0,treino,299000.0
6159,0,25,0,3,1,1,65,0,54,1,0,1,0,0,0,0,0,0,0,treino,340000.0
6160,0,54,0,2,1,2,56,0,69,0,0,0,1,0,0,0,1,0,0,treino,461078.0
6161,0,63,0,2,1,1,74,6,67,0,0,0,1,0,0,0,0,0,0,treino,300000.0
6163,0,27,0,3,1,1,80,0,50,0,0,0,0,0,0,0,0,0,0,treino,360000.0
6164,0,43,0,4,4,3,157,0,54,1,0,1,0,0,0,0,0,0,0,treino,940000.0
6165,0,35,0,4,4,2,130,0,54,1,0,1,0,0,0,0,0,0,0,treino,790000.0
6166,0,10,0,4,2,2,153,0,54,1,0,1,0,0,0,0,0,0,0,treino,1000000.0
6167,0,67,0,2,0,1,55,0,50,0,0,0,0,0,0,0,0,0,0,treino,195000.0
6168,0,63,0,3,1,1,62,0,54,1,0,1,0,0,0,0,0,0,0,treino,360000.0
6169,0,59,0,1,0,1,26,0,51,0,0,1,0,0,0,0,0,0,0,treino,196840.0
6170,0,10,0,3,1,2,98,0,64,0,0,1,0,0,1,0,0,0,0,treino,440000.0
6171,0,63,0,3,1,1,76,0,67,0,0,0,1,0,0,0,0,0,0,treino,300000.0
6174,0,59,0,2,2,2,120,0,54,1,0,1,0,0,0,0,0,0,0,treino,870000.0
6175,0,10,0,4,3,3,274,0,51,0,0,1,0,0,0,0,0,0,0,treino,800000.0
6176,0,30,0,3,1,2,97,0,69,0,0,0,1,0,0,0,1,0,0,treino,600000.0
6177,0,43,0,4,4,3,153,0,50,0,0,0,0,0,0,0,0,0,0,treino,990000.0
6178,0,65,0,3,1,2,87,0,60,0,0,1,1,0,0,0,0,0,0,treino,520000.0
6179,0,61,0,3,3,2,127,0,50,0,0,0,0,0,0,0,0,0,0,treino,886000.0
6180,0,65,0,3,1,2,97,0,57,0,1,1,0,0,0,0,0,0,0,treino,630000.0
6182,0,23,0,4,2,2,320,0,20,0,0,0,0,0,0,0,0,0,0,treino,700000.0
6183,0,10,0,2,1,1,70,0,77,0,0,0,0,0,1,0,0,0,0,treino,300000.0
6184,0,10,0,3,3,3,158,0,54,1,0,1,0,0,0,0,0,0,0,treino,950000.0
6185,0,25,0,3,1,1,64,0,70,0,0,0,1,0,1,0,0,0,0,treino,438000.0
6186,0,63,0,3,1,2,120,0,24,0,0,0,1,0,0,0,0,0,0,treino,650000.0
6187,0,10,1,4,3,2,149,0,52,0,0,1,0,1,0,0,0,0,0,treino,905000.0
6188,0,59,0,2,1,1,50,0,60,0,0,1,1,0,0,0,0,0,0,treino,350000.0
6189,0,30,0,3,1,1,120,0,50,0,0,0,0,0,0,0,0,0,0,treino,400000.0
6190,0,63,0,3,1,2,102,0,68,0,0,0,1,1,0,0,0,0,0,treino,590000.0
6191,0,27,0,3,1,1,79,0,50,0,0,0,0,0,0,0,0,0,0,treino,440000.0
6192,0,22,0,2,1,1,60,0,50,0,0,0,0,0,0,0,0,0,0,treino,249000.0
6193,0,54,0,2,1,1,50,0,64,0,0,1,0,0,1,0,0,0,0,treino,300000.0
6194,1,12,0,5,3,10,400,0,9,1,0,0,0,0,0,0,0,0,0,treino,1100000.0
6195,0,15,0,3,1,2,98,0,70,0,0,0,1,0,1,0,0,0,0,treino,630000.0
6196,0,10,0,3,1,1,140,40,20,0,0,0,0,0,0,0,0,0,0,treino,500000.0
6197,0,38,0,3,1,1,70,0,50,0,0,0,0,0,0,0,0,0,0,treino,190000.0
6198,0,26,1,4,0,1,85,0,28,0,0,0,0,0,0,0,0,0,0,treino,220000.0
6199,0,0,0,3,1,2,110,0,50,0,0,0,0,0,0,0,0,0,0,treino,550000.0
6200,0,10,0,1,0,0,28,0,50,0,0,0,0,0,0,0,0,0,0,treino,235000.0
6201,0,10,1,5,2,2,232,0,50,0,0,0,0,0,0,0,0,0,0,treino,890000.0
6202,0,10,0,3,1,2,101,0,54,1,0,1,0,0,0,0,0,0,0,treino,723000.0
6203,0,48,0,3,1,1,85,26,77,0,0,0,0,0,1,0,0,0,0,treino,350000.0
6204,0,43,0,2,1,1,52,0,54,1,0,1,0,0,0,0,0,0,0,treino,350000.0
6206,0,23,0,5,2,3,295,0,33,0,0,0,0,0,1,0,0,0,0,treino,1090000.0
6207,0,22,0,3,0,1,72,0,54,1,0,1,0,0,0,0,0,0,0,treino,260000.0
6208,0,10,0,3,1,2,97,0,54,1,0,1,0,0,0,0,0,0,0,treino,570000.0
6209,0,54,0,3,1,3,120,0,20,0,0,0,0,0,0,0,0,0,0,treino,299000.0
6210,0,10,0,4,4,3,185,0,50,0,0,0,0,0,0,0,0,0,0,treino,1200000.0
6211,0,10,0,4,2,3,149,0,54,1,0,1,0,0,0,0,0,0,0,treino,870000.0
6212,0,38,0,3,0,1,66,0,34,0,1,0,0,0,0,0,0,0,0,treino,220000.0
6213,0,10,0,2,0,1,70,0,50,0,0,0,0,0,0,0,0,0,0,treino,240000.0
6215,0,30,0,3,1,2,188,0,73,0,0,0,0,1,1,0,0,0,0,treino,650000.0
6216,0,25,0,3,1,2,87,0,54,1,0,1,0,0,0,0,0,0,0,treino,480000.0
6217,0,67,0,3,0,1,49,0,54,1,0,1,0,0,0,0,0,0,0,treino,190000.0
6219,0,10,0,4,2,2,168,0,46,0,0,0,1,0,0,0,0,0,1,treino,850000.0
6220,0,10,0,3,0,1,69,0,83,0,0,0,0,0,0,0,0,1,0,treino,275000.0
6222,0,10,0,3,1,1,100,0,51,0,0,1,0,0,0,0,0,0,0,treino,480000.0
6223,0,48,0,3,1,1,71,19,54,1,0,1,0,0,0,0,0,0,0,treino,380000.0
6224,0,35,0,4,4,3,167,0,54,1,0,1,0,0,0,0,0,0,0,treino,1200000.0
6225,0,15,0,3,1,1,73,0,54,1,0,1,0,0,0,0,0,0,0,treino,440000.0
6226,0,30,0,2,1,2,54,0,54,1,0,1,0,0,0,0,0,0,0,treino,420000.0
6227,0,10,0,2,1,1,47,0,50,0,0,0,0,0,0,0,0,0,0,treino,315600.0
6229,0,10,0,3,0,1,72,0,78,0,0,0,0,0,1,1,0,0,0,treino,300000.0
6230,0,65,0,3,2,2,90,0,54,1,0,1,0,0,0,0,0,0,0,treino,553000.0
6231,0,65,0,3,1,2,96,0,60,0,0,1,1,0,0,0,0,0,0,treino,550000.0
6232,0,11,0,2,0,1,96,0,20,0,0,0,0,0,0,0,0,0,0,treino,330000.0
6233,0,11,0,3,1,0,120,0,20,0,0,0,0,0,0,0,0,0,0,treino,285000.0
6234,0,65,0,3,1,2,83,0,64,0,0,1,0,0,1,0,0,0,0,treino,575000.0
6235,0,10,0,1,0,1,40,0,50,0,0,0,0,0,0,0,0,0,0,treino,290000.0
6236,0,39,0,4,2,2,150,0,50,0,0,0,0,0,0,0,0,0,0,treino,740000.0
6237,0,15,0,3,0,1,100,0,20,0,0,0,0,0,0,0,0,0,0,treino,300000.0
6238,0,10,0,3,1,1,75,0,50,0,0,0,0,0,0,0,0,0,0,treino,430000.0
6240,0,54,0,4,3,2,150,0,54,1,0,1,0,0,0,0,0,0,0,treino,985000.0
6241,0,10,0,3,1,2,98,20,54,1,0,1,0,0,0,0,0,0,0,treino,430000.0
6242,0,25,0,3,1,1,65,0,54,1,0,1,0,0,0,0,0,0,0,treino,365000.0
6243,0,10,0,3,1,2,89,0,54,1,0,1,0,0,0,0,0,0,0,treino,485000.0
6245,0,10,0,3,1,1,73,0,18,1,0,0,0,0,1,0,0,0,0,treino,230000.0
6246,0,10,0,3,1,2,130,0,54,1,0,1,0,0,0,0,0,0,0,treino,770000.0
6247,0,27,0,2,1,1,50,0,50,0,0,0,0,0,0,0,0,0,0,treino,380000.0
6248,0,25,0,3,1,1,72,0,54,1,0,1,0,0,0,0,0,0,0,treino,415000.0
6249,0,10,0,4,2,2,136,0,36,0,1,0,1,0,0,0,0,0,0,treino,650000.0
6250,0,25,0,3,1,1,83,0,50,0,0,0,0,0,0,0,0,0,0,treino,300000.0
6251,0,39,0,3,1,2,118,0,70,0,0,0,1,0,1,0,0,0,0,treino,840000.0
6252,0,10,0,2,1,2,84,0,50,0,0,0,0,0,0,0,0,0,0,treino,900000.0
6253,0,63,0,3,1,1,120,0,21,0,0,0,0,0,0,0,0,0,0,treino,650000.0
6254,0,10,0,3,1,2,117,0,50,0,0,0,0,0,0,0,0,0,0,treino,500000.0
6255,0,65,0,3,1,2,73,0,50,0,0,0,0,0,0,0,0,0,0,treino,440000.0
6257,0,10,0,3,1,2,81,0,54,1,0,1,0,0,0,0,0,0,0,treino,487000.0
6258,0,10,0,1,1,1,50,0,66,0,0,1,0,0,0,0,0,1,0,treino,260000.0
6259,0,10,0,3,1,2,98,0,55,0,0,1,0,0,0,0,0,0,0,treino,500000.0
6260,0,10,0,3,1,2,90,0,66,0,0,1,0,0,0,0,0,1,0,treino,450000.0
6261,0,30,0,3,1,1,126,0,73,0,0,0,0,1,1,0,0,0,0,treino,460000.0
6262,0,35,0,4,4,2,130,0,66,0,0,1,0,0,0,0,0,1,0,treino,780000.0
6263,0,54,0,3,1,2,86,0,60,0,0,1,1,0,0,0,0,0,0,treino,560000.0
6265,0,10,0,4,2,2,127,0,54,1,0,1,0,0,0,0,0,0,0,treino,1225000.0
6266,0,65,0,3,1,2,96,0,66,0,0,1,0,0,0,0,0,1,0,treino,635000.0
6267,0,10,0,3,1,2,91,0,64,0,0,1,0,0,1,0,0,0,0,treino,470000.0
6268,0,25,0,1,1,1,43,0,54,1,0,1,0,0,0,0,0,0,0,treino,217000.0
6269,0,10,0,3,1,1,128,33,68,0,0,0,1,1,0,0,0,0,0,treino,670000.0
6270,0,65,0,3,1,1,80,0,73,0,0,0,0,1,1,0,0,0,0,treino,300000.0
6271,0,10,0,4,2,4,154,80,54,1,0,1,0,0,0,0,0,0,0,treino,1150000.0
6272,0,10,0,3,1,1,112,0,50,0,0,0,0,0,0,0,0,0,0,treino,350000.0
6273,0,43,0,3,1,1,93,0,50,0,0,0,0,0,0,0,0,0,0,treino,540000.0
6275,0,65,0,3,1,1,73,0,54,1,0,1,0,0,0,0,0,0,0,treino,390000.0
6276,0,10,0,3,1,2,100,0,55,0,0,1,0,0,0,0,0,0,0,treino,630000.0
6277,1,52,0,4,1,1,105,25,20,0,0,0,0,0,0,0,0,0,0,treino,900000.0
6278,0,10,0,4,2,0,130,0,63,0,0,1,0,0,0,0,1,0,0,treino,918736.0
6279,1,52,0,4,1,4,280,20,54,1,0,1,0,0,0,0,0,0,0,treino,750000.0
6280,0,10,0,4,2,3,124,0,54,1,0,1,0,0,0,0,0,0,0,treino,510000.0
6281,0,25,0,3,1,1,64,0,60,0,0,1,1,0,0,0,0,0,0,treino,421622.0
6282,0,10,0,2,1,1,43,0,50,0,0,0,0,0,0,0,0,0,0,treino,340000.0
6283,0,53,0,3,3,2,121,0,60,0,0,1,1,0,0,0,0,0,0,treino,740000.0
6284,0,46,0,3,0,0,100,0,50,0,0,0,0,0,0,0,0,0,0,treino,480000.0
6285,0,10,0,4,2,3,154,0,54,1,0,1,0,0,0,0,0,0,0,treino,1100000.0
6286,0,15,0,3,1,2,93,0,54,1,0,1,0,0,0,0,0,0,0,treino,540000.0
6287,0,10,0,4,3,2,143,0,50,0,0,0,0,0,0,0,0,0,0,treino,1150000.0
6289,0,10,0,3,1,2,88,0,54,1,0,1,0,0,0,0,0,0,0,treino,544416.0
6290,0,10,0,4,3,2,135,0,54,1,0,1,0,0,0,0,0,0,0,treino,850000.0
6292,0,43,0,2,1,1,78,0,83,0,0,0,0,0,0,0,0,1,0,treino,380000.0
6293,0,27,0,2,1,1,82,0,50,0,0,0,0,0,0,0,0,0,0,treino,320000.0
6294,0,15,0,2,1,1,52,0,54,1,0,1,0,0,0,0,0,0,0,treino,393000.0
6295,0,15,0,2,1,0,50,0,51,0,0,1,0,0,0,0,0,0,0,treino,270000.0
6296,0,10,0,3,1,1,85,60,55,0,0,1,0,0,0,0,0,0,0,treino,520000.0
6297,0,15,0,3,1,1,72,30,54,1,0,1,0,0,0,0,0,0,0,treino,340000.0
6298,0,10,0,3,1,2,99,0,54,1,0,1,0,0,0,0,0,0,0,treino,605000.0
6299,0,14,0,3,1,1,79,0,50,0,0,0,0,0,0,0,0,0,0,treino,320000.0
6300,0,65,0,3,1,1,60,0,54,1,0,1,0,0,0,0,0,0,0,treino,410000.0
6301,0,3,0,2,1,1,67,0,66,0,0,1,0,0,0,0,0,1,0,treino,340000.0
6302,0,27,0,2,1,1,98,0,50,0,0,0,0,0,0,0,0,0,0,treino,260000.0
6304,0,11,0,4,4,3,173,0,54,1,0,1,0,0,0,0,0,0,0,treino,965000.0
6305,0,48,0,3,1,1,68,0,50,0,0,0,0,0,0,0,0,0,0,treino,399000.0
6307,0,30,0,1,0,1,32,0,54,1,0,1,0,0,0,0,0,0,0,treino,260000.0
6309,0,14,0,2,1,1,46,0,60,0,0,1,1,0,0,0,0,0,0,treino,271000.0
6310,0,25,0,1,1,1,68,0,54,1,0,1,0,0,0,0,0,0,0,treino,370000.0
6311,0,39,0,3,1,1,68,0,54,1,0,1,0,0,0,0,0,0,0,treino,465000.0
6312,0,10,0,3,1,2,140,0,54,1,0,1,0,0,0,0,0,0,0,treino,830000.0
6314,0,10,1,4,3,3,149,0,66,0,0,1,0,0,0,0,0,1,0,treino,1100000.0
6315,1,12,0,4,2,3,230,0,20,0,0,0,0,0,0,0,0,0,0,treino,480000.0
6316,0,10,0,4,1,2,158,0,54,1,0,1,0,0,0,0,0,0,0,treino,1000000.0
6317,0,10,0,2,1,1,61,0,66,0,0,1,0,0,0,0,0,1,0,treino,315000.0
6318,0,25,0,2,1,1,65,0,54,1,0,1,0,0,0,0,0,0,0,treino,340000.0
6320,0,50,0,4,2,2,150,0,51,0,0,1,0,0,0,0,0,0,0,treino,1100000.0
6321,1,46,0,3,1,0,160,0,50,0,0,0,0,0,0,0,0,0,0,treino,600000.0
6322,0,43,0,3,2,2,112,0,51,0,0,1,0,0,0,0,0,0,0,treino,765000.0
6323,1,28,0,3,0,4,240,0,50,0,0,0,0,0,0,0,0,0,0,treino,700000.0
6324,0,65,0,3,1,2,63,0,54,1,0,1,0,0,0,0,0,0,0,treino,407000.0
6325,0,19,0,3,1,1,60,0,54,1,0,1,0,0,0,0,0,0,0,treino,280000.0
6326,0,50,0,2,1,1,61,0,60,0,0,1,1,0,0,0,0,0,0,treino,390000.0
6327,0,36,0,3,1,0,72,0,50,0,0,0,0,0,0,0,0,0,0,treino,325000.0
6328,0,43,0,3,1,1,70,0,57,0,1,1,0,0,0,0,0,0,0,treino,450000.0
6329,0,63,0,4,1,1,120,0,22,0,1,0,0,0,0,0,0,0,0,treino,560000.0
6330,0,0,1,3,1,1,79,0,64,0,0,1,0,0,1,0,0,0,0,treino,420000.0
6331,0,25,0,3,1,1,56,0,54,1,0,1,0,0,0,0,0,0,0,treino,415000.0
6332,0,52,0,3,0,1,79,0,64,0,0,1,0,0,1,0,0,0,0,treino,395000.0
6333,0,61,1,2,0,0,63,0,50,0,0,0,0,0,0,0,0,0,0,treino,98000.0
6334,0,16,0,4,2,2,137,0,54,1,0,1,0,0,0,0,0,0,0,treino,830000.0
6335,0,59,0,3,1,1,66,0,54,1,0,1,0,0,0,0,0,0,0,treino,330000.0
6337,0,10,0,3,1,2,134,0,55,0,0,1,0,0,0,0,0,0,0,treino,580000.0
6339,0,15,1,3,1,1,87,0,54,1,0,1,0,0,0,0,0,0,0,treino,420000.0
6341,0,25,0,3,1,2,81,0,54,1,0,1,0,0,0,0,0,0,0,treino,466000.0
6342,0,16,0,2,1,2,85,0,64,0,0,1,0,0,1,0,0,0,0,treino,495000.0
6343,0,43,0,3,1,2,89,0,78,0,0,0,0,0,1,1,0,0,0,treino,580000.0
6344,0,27,0,3,1,2,78,0,56,0,0,1,0,0,0,0,0,0,0,treino,560000.0
6345,0,10,0,2,1,2,51,0,50,0,0,0,0,0,0,0,0,0,0,treino,343893.0
6346,0,54,0,4,2,0,125,0,70,0,0,0,1,0,1,0,0,0,0,treino,820777.0
6347,0,27,0,3,1,1,116,0,77,0,0,0,0,0,1,0,0,0,0,treino,420000.0
6348,0,10,0,3,2,2,108,0,77,0,0,0,0,0,1,0,0,0,0,treino,950000.0
6349,0,10,0,3,1,2,90,0,86,0,0,0,1,0,0,0,0,1,0,treino,550000.0
6350,1,38,0,4,0,3,21,289,20,0,0,0,0,0,0,0,0,0,0,treino,350000.0
6351,0,15,0,2,1,1,54,0,54,1,0,1,0,0,0,0,0,0,0,treino,377000.0
6352,0,10,0,3,1,2,88,0,64,0,0,1,0,0,1,0,0,0,0,treino,630000.0
6353,0,10,0,2,0,0,62,0,50,0,0,0,0,0,0,0,0,0,0,treino,154000.0
6354,0,25,0,2,0,1,62,0,70,0,0,0,1,0,1,0,0,0,0,treino,340000.0
6355,0,43,0,3,2,1,78,0,54,1,0,1,0,0,0,0,0,0,0,treino,410000.0
6356,0,14,0,2,1,1,75,0,77,0,0,0,0,0,1,0,0,0,0,treino,240000.0
6357,0,10,0,4,1,2,172,0,67,0,0,0,1,0,0,0,0,0,0,treino,900000.0
6358,0,43,0,3,1,1,57,0,70,0,0,0,1,0,1,0,0,0,0,treino,400000.0
6359,0,10,0,4,3,2,128,0,54,1,0,1,0,0,0,0,0,0,0,treino,780000.0
6360,0,63,0,4,2,2,204,0,12,1,0,0,0,0,0,0,0,0,0,treino,499000.0
6361,0,10,0,4,3,2,1304,0,62,0,0,1,0,1,0,0,0,0,0,treino,880000.0
6362,0,30,0,3,1,2,77,30,54,1,0,1,0,0,0,0,0,0,0,treino,495000.0
6363,0,10,0,2,1,0,49,0,50,0,0,0,0,0,0,0,0,0,0,treino,326000.0
6364,1,26,1,4,1,1,110,0,50,0,0,0,0,0,0,0,0,0,0,treino,320000.0
6365,0,10,0,3,1,1,76,14,51,0,0,1,0,0,0,0,0,0,0,treino,450000.0
6366,0,65,0,3,1,2,97,0,54,1,0,1,0,0,0,0,0,0,0,treino,550000.0
6367,0,15,0,2,1,1,54,0,54,1,0,1,0,0,0,0,0,0,0,treino,340000.0
6368,0,10,0,2,1,1,59,0,54,1,0,1,0,0,0,0,0,0,0,treino,430000.0
6369,0,47,0,3,1,1,70,0,58,0,0,1,0,0,0,0,0,0,1,treino,280000.0
6370,0,43,0,3,1,1,57,0,54,1,0,1,0,0,0,0,0,0,0,treino,390000.0
6371,0,43,0,3,1,1,120,0,50,0,0,0,0,0,0,0,0,0,0,treino,490000.0
6373,0,10,0,3,1,2,81,0,66,0,0,1,0,0,0,0,0,1,0,treino,630000.0
6374,0,65,0,3,2,2,90,0,50,0,0,0,0,0,0,0,0,0,0,treino,570000.0
6375,0,38,0,3,1,1,62,0,60,0,0,1,1,0,0,0,0,0,0,treino,335000.0
6376,0,25,0,3,1,1,105,0,50,0,0,0,0,0,0,0,0,0,0,treino,670000.0
6377,0,10,0,2,2,1,55,0,54,1,0,1,0,0,0,0,0,0,0,treino,380000.0
6378,0,48,0,1,1,0,33,0,54,1,0,1,0,0,0,0,0,0,0,treino,300000.0
6379,0,10,0,2,1,1,56,0,54,1,0,1,0,0,0,0,0,0,0,treino,510000.0
6380,0,10,0,4,3,2,135,0,54,1,0,1,0,0,0,0,0,0,0,treino,750000.0
6382,0,67,0,2,0,1,47,0,64,0,0,1,0,0,1,0,0,0,0,treino,280000.0
6383,0,65,0,3,1,30,112,0,50,0,0,0,0,0,0,0,0,0,0,treino,525000.0
6384,0,10,0,3,1,2,138,0,77,0,0,0,0,0,1,0,0,0,0,treino,500000.0
6385,0,14,0,3,1,1,61,0,54,1,0,1,0,0,0,0,0,0,0,treino,350000.0
6386,0,65,0,3,2,2,90,0,60,0,0,1,1,0,0,0,0,0,0,treino,570000.0
6387,0,27,0,3,1,2,76,37,54,1,0,1,0,0,0,0,0,0,0,treino,480000.0
6389,0,43,0,3,1,1,67,0,54,1,0,1,0,0,0,0,0,0,0,treino,460000.0
